item_id,material_id,material_type,spec_grade,unit,supplier_id,category,lead_time_days,min_order_qty,price_per_unit,shelf_life_days,substitute_ids,bom_parent_sku
MATI0936,MAT0936,plastic,Grade B,g,SUP1025,component,27.772824361845437,46,66.83,657.8827896251937,MAT0509,SKU0960
MATI0937,MAT0937,plastic,Grade A,meter,SUP0668,sub-assembly,24.242174297336838,46,87.29,798.7878034915714,MAT0905,SKU0253
MATI0938,MAT0938,electronics,Grade C,liter,SUP0578,consumable,11.818342324782847,13,87.16,310.0850764471354,"MAT1064,MAT1077",SKU1041
MATI0939,MAT0939,textile,Premium,liter,SUP0746,component,9.369788946200167,8,70.03,463.96204803439207,"MAT1011,MAT0766,MAT0723",SKU0065
MATI0940,MAT0940,textile,Grade C,g,SUP0999,raw,27.358518952086705,30,25.29,409.5524857718281,"MAT0479,MAT0005",SKU0048
MATI0941,MAT0941,electronics,Grade A,box,SUP1096,consumable,15.052562108670653,39,57.08,327.1878091434545,MAT0227,SKU1039
MATI0942,MAT0942,steel,Grade C,box,SUP0094,sub-assembly,22.41704053133085,23,69.61,960.3218412562205,"MAT0016,MAT0104",SKU0084
MATI0943,MAT0943,plastic,Grade B,liter,SUP0722,pack,5.950236500867021,17,75.94,665.0537325778982,"MAT0080,MAT0940",SKU0278
MATI0944,MAT0944,glass,Grade C,liter,SUP0255,consumable,13.328801499862466,12,22.38,1007.5492769222471,MAT0367,SKU0902
MATI0945,MAT0945,aluminum,Grade B,g,SUP0075,component,17.516617405114047,26,197.73,687.4517612474186,"MAT1189,MAT0090",SKU0979
MATI0946,MAT0946,electronics,Grade B,liter,SUP0002,component,10.689382164032889,25,184.85,244.8267116862969,MAT0874,SKU0503
MATI0947,MAT0947,aluminum,Grade B,liter,SUP0115,consumable,13.949666071751484,21,45.52,1050.4878156659088,"MAT0162,MAT0566",SKU0539
MATI0948,MAT0948,textile,Grade C,g,SUP0538,component,20.09045376949566,9,60.5,448.8371699433785,"MAT0212,MAT0266",SKU0713
MATI0949,MAT0949,glass,Premium,meter,SUP1028,pack,15.33615523637765,10,91.65,802.697520733261,"MAT0260,MAT0883,MAT0018",SKU1162
MATI0950,MAT0950,glass,Premium,liter,SUP1059,consumable,11.690562949630326,17,116.54,934.4259187804777,"MAT0807,MAT0788,MAT0919",SKU0746
MATI0951,MAT0951,steel,Grade A,g,SUP0937,sub-assembly,2.0,33,112.76,1103.641182781976,"MAT0485,MAT0777,MAT0060",SKU0142
MATI0952,MAT0952,electronics,Grade A,g,SUP0775,raw,17.798393339304575,31,202.91,320.53482797077584,MAT1021,SKU1134
MATI0953,MAT0953,aluminum,Premium,liter,SUP0733,raw,14.382185776440698,14,290.02,635.6403048343149,MAT0284,SKU0285
MATI0954,MAT0954,chem_pack,Premium,meter,SUP0022,pack,4.96683847457677,6,190.49,313.7824663277759,"MAT0361,MAT0408,MAT0440",SKU0088
MATI0955,MAT0955,chem_pack,Grade B,meter,SUP0987,raw,27.8549752546221,40,154.24,300.8107717490816,"MAT0151,MAT0562,MAT0626",SKU0662
MATI0956,MAT0956,aluminum,Grade A,g,SUP0030,pack,14.173669506438053,38,244.93,740.8029461643063,"MAT0617,MAT0653,MAT0625",SKU0656
MATI0957,MAT0957,steel,Grade A,g,SUP0947,component,18.931071308221465,19,73.65,1071.9552540690045,"MAT1182,MAT0208,MAT0541",SKU0816
MATI0958,MAT0958,aluminum,Grade B,kg,SUP0865,pack,20.74798069961531,14,48.0,1043.3645420666167,"MAT0665,MAT1052",SKU0599
MATI0959,MAT0959,plastic,Grade B,meter,SUP0318,pack,19.9123456726208,15,104.78,758.8819867864061,"MAT1179,MAT0974,MAT0321",SKU0670
MATI0960,MAT0960,chem_pack,Grade A,meter,SUP0112,pack,6.41245932749509,31,65.11,298.4776029650211,MAT0697,SKU0755
MATI0961,MAT0961,steel,Premium,meter,SUP1058,consumable,19.81222300585381,25,73.54,724.4943505742444,"MAT0219,MAT0058,MAT0811",SKU0589
MATI0962,MAT0962,aluminum,Premium,pcs,SUP0265,sub-assembly,24.03853402630682,14,294.54,882.5366398214309,"MAT1192,MAT1147",SKU0826
MATI0963,MAT0963,aluminum,Grade C,kg,SUP0639,consumable,31.142555116948575,68,22.09,976.8066885583725,MAT0487,SKU0279
MATI0964,MAT0964,electronics,Grade A,liter,SUP0839,raw,9.667500770571575,7,162.63,291.023744407881,MAT0907,SKU1069
MATI0965,MAT0965,textile,Grade A,liter,SUP0556,pack,14.997224561553178,12,35.67,321.3720388525526,MAT1185,SKU1111
MATI0966,MAT0966,glass,Grade C,pcs,SUP0299,consumable,11.258307404539588,12,66.0,1137.786647634048,"MAT1097,MAT0972",SKU0387
MATI0967,MAT0967,electronics,Grade B,meter,SUP0590,raw,35.287852763394355,19,336.35,341.9564797375259,MAT0617,SKU0588
MATI0968,MAT0968,plastic,Grade B,pcs,SUP0589,pack,36.56702884410031,35,38.13,826.6530823385496,"MAT0161,MAT0258,MAT0442",SKU0992
MATI0969,MAT0969,aluminum,Premium,liter,SUP0532,raw,16.509407982307888,29,33.8,1008.1779248151304,MAT0409,SKU0453
MATI0970,MAT0970,electronics,Grade B,box,SUP0475,sub-assembly,22.95509675480428,19,138.75,348.73526767448016,"MAT0048,MAT1005,MAT0811",SKU1056
MATI0971,MAT0971,chem_pack,Premium,liter,SUP0064,raw,10.447038350459191,8,109.24,356.0647822504973,"MAT0102,MAT0954,MAT0858",SKU1139
MATI0972,MAT0972,electronics,Premium,meter,SUP0413,component,30.49483718638698,32,142.54,309.13329590033067,MAT1163,SKU1079
MATI0973,MAT0973,steel,Grade C,box,SUP0439,component,13.437741027070746,9,77.05,921.6339949793756,"MAT1167,MAT0011,MAT1195",SKU0139
MATI0974,MAT0974,aluminum,Grade B,kg,SUP0304,component,16.180872153535415,14,117.78,765.3920525508705,MAT0175,SKU0584
MATI0975,MAT0975,chem_pack,Premium,pcs,SUP0131,consumable,18.95331442600175,17,224.48,149.8466153804084,MAT0947,SKU0945
MATI0976,MAT0976,steel,Grade A,box,SUP0490,raw,21.059974944987403,11,100.04,811.2399361704763,"MAT0961,MAT0255,MAT0309",SKU0725
MATI0977,MAT0977,glass,Premium,box,SUP1108,sub-assembly,16.40045816386464,11,129.22,983.6456123467532,"MAT0570,MAT0962",SKU0778
MATI0978,MAT0978,electronics,Grade B,g,SUP0220,sub-assembly,24.6747237816147,30,100.08,301.56834527733133,"MAT0270,MAT0545",SKU0873
MATI0979,MAT0979,chem_pack,Premium,box,SUP0834,raw,10.220394018162857,43,130.68,359.4644702759375,"MAT0343,MAT1104",SKU0760
MATI0980,MAT0980,textile,Grade B,g,SUP1146,component,3.5689594983389705,17,69.33,432.6380078559622,"MAT0021,MAT0109,MAT0916",SKU1105
MATI0981,MAT0981,chem_pack,Grade C,liter,SUP1155,consumable,32.33884187083613,6,116.71,333.07067575727353,"MAT0158,MAT0117",SKU0836
MATI0982,MAT0982,steel,Grade C,kg,SUP0380,raw,15.122435704790433,21,41.99,790.6820881847025,"MAT0889,MAT0362,MAT0732",SKU0014
MATI0983,MAT0983,plastic,Grade B,g,SUP0165,component,16.038773698241567,11,79.65,509.63055569295227,"MAT0498,MAT0233,MAT0673",SKU0462
MATI0984,MAT0984,steel,Grade A,kg,SUP0875,sub-assembly,15.400471515769857,22,77.22,701.3732856639018,"MAT1006,MAT0800,MAT0592",SKU0064
MATI0985,MAT0985,electronics,Grade B,g,SUP0366,consumable,41.29548348810552,21,72.03,300.6310607669325,"MAT0460,MAT0333",SKU0666
MATI0986,MAT0986,textile,Grade C,g,SUP0352,sub-assembly,18.42160845403074,5,96.95,235.26042588777125,"MAT0807,MAT0579,MAT0105",SKU0330
MATI0987,MAT0987,chem_pack,Premium,liter,SUP0868,component,30.764154332383086,14,198.9,165.44434444143212,"MAT1104,MAT0315,MAT0961",SKU0238
MATI0988,MAT0988,textile,Grade B,box,SUP0315,consumable,26.210296525789722,26,87.96,253.30090479580957,"MAT0253,MAT0616",SKU1041
MATI0989,MAT0989,textile,Premium,kg,SUP0623,sub-assembly,24.227725845726976,17,56.42,414.1215889291852,MAT0393,SKU0753
MATI0990,MAT0990,electronics,Premium,pcs,SUP0580,component,24.96259278691898,9,137.3,408.7739676012459,"MAT1051,MAT1079,MAT0579",SKU1167
MATI0991,MAT0991,plastic,Grade A,kg,SUP1014,pack,25.943254362958616,26,121.54,548.4711620707619,MAT0203,SKU0837
MATI0992,MAT0992,chem_pack,Grade B,kg,SUP0880,consumable,17.203107301993995,6,140.06,145.6452629273807,"MAT1072,MAT0756,MAT0895",SKU0391
MATI0993,MAT0993,chem_pack,Grade C,box,SUP0442,component,8.800040897613602,20,384.56,199.123922214422,"MAT1105,MAT0609,MAT0621",SKU0961
MATI0994,MAT0994,textile,Grade A,pcs,SUP0005,raw,15.02552095757069,13,96.71,391.28860972008226,"MAT0123,MAT0266",SKU0548
MATI0995,MAT0995,plastic,Grade B,g,SUP0300,sub-assembly,17.915141694754222,23,46.98,647.7243708823723,"MAT0768,MAT0956,MAT0977",SKU0428
MATI0996,MAT0996,textile,Premium,meter,SUP0206,raw,13.461548006450505,15,76.63,283.5361073804096,MAT0148,SKU0356
MATI0997,MAT0997,chem_pack,Premium,liter,SUP0943,raw,10.61963682329023,24,95.22,147.64527927484676,MAT0555,SKU0684
MATI0998,MAT0998,glass,Grade A,liter,SUP0930,consumable,24.04985332809957,41,57.51,1074.792919456067,MAT0078,SKU0874
MATI0999,MAT0999,electronics,Grade C,liter,SUP0050,raw,19.382471207294333,27,87.63,188.46223112101472,"MAT0346,MAT1104",SKU0751
MATI1000,MAT1000,glass,Grade B,box,SUP0424,sub-assembly,10.848564059545016,27,53.01,1176.9089827053733,MAT1095,SKU0337
MATI1001,MAT1001,glass,Premium,g,SUP0180,pack,22.967443505203917,25,221.79,1294.1113143958887,"MAT0429,MAT0702,MAT0582",SKU0871
MATI1002,MAT1002,chem_pack,Premium,box,SUP1027,raw,9.157847371468458,6,270.08,352.4590399608005,"MAT0999,MAT0597",SKU0264
MATI1003,MAT1003,plastic,Premium,g,SUP0867,sub-assembly,9.604481791095477,19,167.09,628.9138852514545,MAT0605,SKU0332
MATI1004,MAT1004,steel,Premium,pcs,SUP0160,pack,21.807672959176838,21,102.65,1112.5501505851948,"MAT0314,MAT0702,MAT0241",SKU0780
MATI1005,MAT1005,electronics,Grade C,pcs,SUP0833,pack,11.761704411338503,25,142.83,301.65762298065255,"MAT0479,MAT0928",SKU0321
MATI1006,MAT1006,glass,Grade A,pcs,SUP0976,component,2.0,17,156.59,960.601073991544,"MAT0464,MAT0935,MAT0301",SKU0160
MATI1007,MAT1007,steel,Grade A,meter,SUP0079,sub-assembly,15.577113935580051,27,264.96,748.2187456820275,MAT0600,SKU0225
MATI1008,MAT1008,aluminum,Premium,meter,SUP0747,raw,10.18718138778329,10,86.29,823.4883510746796,"MAT0124,MAT0389,MAT0856",SKU0175
MATI1009,MAT1009,electronics,Grade C,meter,SUP0632,sub-assembly,9.442918221968156,60,83.12,388.1388026138865,MAT0468,SKU0285
MATI1010,MAT1010,electronics,Premium,pcs,SUP0203,component,22.83126593503691,25,101.45,407.40441592393984,"MAT1089,MAT0394,MAT0270",SKU0290
MATI1011,MAT1011,glass,Grade B,kg,SUP1104,raw,20.20010144265487,10,341.13,1077.206738366276,MAT1156,SKU0251
MATI1012,MAT1012,electronics,Premium,liter,SUP0015,raw,11.620482086022138,40,141.03,365.5466520465153,"MAT0039,MAT0860",SKU1130
MATI1013,MAT1013,chem_pack,Grade A,g,SUP0590,raw,25.096233844380926,9,291.56,171.1199491835738,"MAT0678,MAT0885",SKU0211
MATI1014,MAT1014,aluminum,Premium,box,SUP1058,raw,15.223285996445885,18,131.16,972.0203948030419,"MAT0636,MAT1019",SKU0488
MATI1015,MAT1015,aluminum,Grade B,kg,SUP0374,consumable,22.622463099633798,19,142.41,610.7568504768539,"MAT1069,MAT1042,MAT1167",SKU0811
MATI1016,MAT1016,electronics,Grade A,pcs,SUP0347,component,17.354497055110905,14,134.43,280.3665235275875,"MAT1110,MAT0617",SKU0104
MATI1017,MAT1017,plastic,Premium,kg,SUP0873,consumable,36.75249518989246,16,173.12,807.7972149394363,"MAT1089,MAT0230,MAT0050",SKU0344
MATI1018,MAT1018,textile,Premium,liter,SUP0290,raw,22.937869466034478,18,117.44,309.98289514692897,"MAT1028,MAT0851",SKU1198
MATI1019,MAT1019,glass,Premium,pcs,SUP0605,sub-assembly,17.976410449750126,9,276.77,861.9371280434063,"MAT0708,MAT0079",SKU0308
MATI1020,MAT1020,chem_pack,Grade A,liter,SUP0221,consumable,20.474084550239507,21,162.96,353.05530467798246,"MAT0726,MAT0344,MAT0409",SKU0453
MATI1021,MAT1021,steel,Grade B,pcs,SUP0082,consumable,23.406091193677344,18,54.46,849.4563022855405,MAT1178,SKU0501
MATI1022,MAT1022,electronics,Grade B,pcs,SUP0427,raw,27.039485011567216,58,152.87,190.13143924183123,"MAT0256,MAT0260",SKU0797
MATI1023,MAT1023,chem_pack,Grade B,pcs,SUP0171,component,2.8421695435954186,44,112.65,217.93924744305656,"MAT0613,MAT0599",SKU0559
MATI1024,MAT1024,electronics,Grade B,meter,SUP0629,raw,10.754523720173696,11,61.98,347.2751275510428,MAT0237,SKU0916
MATI1025,MAT1025,chem_pack,Grade A,meter,SUP0590,component,26.389896353298788,16,170.26,212.09526458814713,MAT0087,SKU0983
MATI1026,MAT1026,steel,Grade B,liter,SUP0574,pack,26.710399842053196,11,58.03,1150.3217044709927,"MAT0893,MAT0498",SKU0151
MATI1027,MAT1027,chem_pack,Grade A,kg,SUP1162,consumable,2.929890726134209,15,117.72,171.14060303153073,"MAT0986,MAT0919",SKU0872
MATI1028,MAT1028,chem_pack,Grade A,box,SUP1022,pack,24.43283902852189,30,138.99,258.8962920629654,"MAT0896,MAT0731",SKU0524
MATI1029,MAT1029,chem_pack,Grade C,g,SUP0521,raw,11.66918418831407,17,24.46,145.67609691645174,MAT0477,SKU0410
MATI1030,MAT1030,electronics,Grade A,liter,SUP0237,component,16.925431026276566,13,104.69,208.3363999710033,MAT0208,SKU0983
MATI1031,MAT1031,plastic,Grade C,g,SUP0248,raw,6.889939826711457,26,89.8,578.1189971711093,"MAT0797,MAT0462",SKU0225
MATI1032,MAT1032,electronics,Premium,kg,SUP0896,sub-assembly,11.602485419196979,5,141.85,232.23947379740082,"MAT0961,MAT0494",SKU0360
MATI1033,MAT1033,steel,Premium,pcs,SUP1013,sub-assembly,8.048863784039707,14,38.14,1029.7726975414112,"MAT1128,MAT0181,MAT0777",SKU0284
MATI1034,MAT1034,electronics,Grade C,liter,SUP1092,component,12.827154517078055,41,78.6,383.65784972318943,MAT0413,SKU0122
MATI1035,MAT1035,aluminum,Premium,box,SUP1112,pack,14.943132773501741,42,159.53,1032.7504640177563,MAT0403,SKU0075
MATI1036,MAT1036,electronics,Grade B,meter,SUP0045,pack,30.05522513742666,39,93.69,330.78910055016445,"MAT0794,MAT0267",SKU0918
MATI1037,MAT1037,aluminum,Premium,box,SUP0997,component,21.670746742661528,8,101.81,803.4421043152545,MAT0663,SKU0604
MATI1038,MAT1038,textile,Premium,kg,SUP0902,consumable,5.036478100024811,8,76.12,279.4054579770808,"MAT0423,MAT0838,MAT0555",SKU0962
MATI1039,MAT1039,steel,Premium,liter,SUP0200,sub-assembly,2.0,13,173.26,846.5908482312362,"MAT0924,MAT0193,MAT0064",SKU0977
MATI1040,MAT1040,steel,Premium,kg,SUP0330,component,38.490832173357205,18,72.91,926.4420644724903,MAT1172,SKU0183
MATI1041,MAT1041,steel,Grade C,g,SUP1164,consumable,34.20532120528642,11,85.92,1014.4932121352431,MAT1108,SKU1028
MATI1042,MAT1042,glass,Grade A,meter,SUP0538,component,24.644858137392088,6,72.17,1133.1610826750366,"MAT1075,MAT0438,MAT0752",SKU0205
MATI1043,MAT1043,electronics,Grade A,liter,SUP0835,consumable,18.593670255833533,31,287.62,362.78917510077815,"MAT0659,MAT1123",SKU0393
MATI1044,MAT1044,aluminum,Grade B,g,SUP0074,component,14.017562175028297,28,62.79,664.1589208022906,MAT0535,SKU0139
MATI1045,MAT1045,aluminum,Grade B,liter,SUP0769,raw,8.532815421670277,12,43.15,656.4530408546234,MAT0447,SKU1076
MATI1046,MAT1046,plastic,Premium,kg,SUP0354,pack,28.151433506746127,27,144.23,896.3172212208572,MAT1011,SKU0814
MATI1047,MAT1047,aluminum,Grade A,box,SUP0931,component,2.0,32,136.69,757.9863750596425,"MAT0961,MAT0692,MAT1198",SKU0084
MATI1048,MAT1048,aluminum,Grade C,g,SUP0135,raw,19.348049119008756,4,79.26,1085.6939353311525,"MAT0375,MAT0302",SKU0713
MATI1049,MAT1049,plastic,Premium,liter,SUP1194,raw,23.302703276549416,26,165.34,615.7725213851514,MAT0264,SKU0536
MATI1050,MAT1050,textile,Grade B,kg,SUP0280,sub-assembly,12.391379292357538,17,38.38,219.38889099350106,MAT1163,SKU0240
MATI1051,MAT1051,textile,Grade C,box,SUP0490,consumable,25.88444394075804,4,32.15,352.2544828814264,"MAT0728,MAT0831,MAT0523",SKU0545
MATI1052,MAT1052,electronics,Grade A,g,SUP0040,component,23.328465883953815,33,299.34,227.36802417702526,MAT0949,SKU0981
MATI1053,MAT1053,plastic,Grade B,kg,SUP0116,component,9.095113767984898,19,90.92,859.8105648080682,"MAT1164,MAT0301,MAT0962",SKU0934
MATI1054,MAT1054,chem_pack,Premium,box,SUP1127,consumable,16.93921600095681,6,121.11,223.7911263584951,MAT0821,SKU0635
MATI1055,MAT1055,electronics,Grade C,g,SUP0843,component,24.4308521936324,23,28.65,285.83930729595573,MAT0639,SKU0921
MATI1056,MAT1056,chem_pack,Grade C,box,SUP1075,component,32.81399944148218,20,39.13,213.50547590390568,"MAT0045,MAT0449",SKU0957
MATI1057,MAT1057,electronics,Premium,g,SUP1015,consumable,17.737643560627866,25,89.63,206.65116776842945,"MAT0280,MAT0376,MAT0891",SKU0820
MATI1058,MAT1058,steel,Premium,pcs,SUP0782,sub-assembly,26.317533055909603,5,85.26,1011.6338399270016,"MAT0896,MAT1186",SKU1014
MATI1059,MAT1059,aluminum,Grade B,g,SUP0776,component,15.123938422514277,15,100.92,677.3086282758625,"MAT0305,MAT0722",SKU1027
MATI1060,MAT1060,electronics,Grade C,meter,SUP0391,raw,4.83607316378749,10,36.37,333.53087993522996,"MAT0303,MAT0640,MAT0655",SKU0972
MATI1061,MAT1061,aluminum,Grade C,liter,SUP0841,consumable,13.635541176894003,16,45.1,800.0957396109762,"MAT0892,MAT0527",SKU1081
MATI1062,MAT1062,chem_pack,Grade B,kg,SUP1132,component,14.59368378899336,6,52.49,324.72248062002836,"MAT1152,MAT0352",SKU0260
MATI1063,MAT1063,aluminum,Grade A,pcs,SUP0281,pack,9.439342310209272,9,78.99,860.2268556818292,"MAT0380,MAT1007,MAT0608",SKU0793
MATI1064,MAT1064,electronics,Premium,liter,SUP1167,pack,9.775434620802113,45,665.74,393.2125727877951,"MAT1057,MAT0806",SKU0557
MATI1065,MAT1065,aluminum,Grade A,liter,SUP0628,consumable,7.671344565615502,36,207.61,612.6510173407811,"MAT0678,MAT0720",SKU0562
MATI1066,MAT1066,steel,Grade B,liter,SUP0954,component,14.73438443752623,32,118.53,1062.7149670044168,MAT0102,SKU0231
MATI1067,MAT1067,aluminum,Grade A,kg,SUP0426,pack,21.716513916518707,43,74.35,879.4184048002116,MAT0886,SKU0382
MATI1068,MAT1068,chem_pack,Premium,liter,SUP0818,consumable,6.884231500731044,5,83.43,160.54547530883482,"MAT0568,MAT1138,MAT1067",SKU1003
MATI1069,MAT1069,glass,Grade A,kg,SUP0668,component,26.516176346630296,17,80.46,863.4491739787694,"MAT1117,MAT0683",SKU0856
MATI1070,MAT1070,glass,Grade B,g,SUP0395,raw,11.062245739961492,21,27.57,1242.285497895032,"MAT0016,MAT0719,MAT0152",SKU1116
MATI1071,MAT1071,textile,Premium,pcs,SUP0033,raw,20.894170806114516,14,146.79,312.6564308416119,"MAT0831,MAT1148",SKU0605
MATI1072,MAT1072,textile,Premium,liter,SUP1060,sub-assembly,19.893765934477926,5,88.34,222.9114401547526,"MAT0443,MAT1139",SKU1097
MATI1073,MAT1073,electronics,Grade A,pcs,SUP0833,pack,11.84122043656531,30,133.39,346.81390745276565,"MAT0950,MAT0662,MAT0074",SKU0907
MATI1074,MAT1074,aluminum,Grade C,meter,SUP0600,sub-assembly,24.988707755846637,26,22.81,745.4517357640173,"MAT0124,MAT0755,MAT0397",SKU0749
MATI1075,MAT1075,steel,Grade B,box,SUP0658,consumable,17.337049462454377,12,86.57,850.0152605775057,MAT1116,SKU0642
MATI1076,MAT1076,electronics,Grade B,pcs,SUP0759,raw,23.449376627935727,30,97.06,199.70470511104685,MAT0936,SKU0765
MATI1077,MAT1077,plastic,Premium,kg,SUP0032,sub-assembly,22.769063662635563,19,56.04,669.0359341539641,"MAT0578,MAT0491",SKU-UNKNOWN
MATI1078,MAT1078,chem_pack,Grade C,liter,SUP0208,pack,7.362380879225604,26,94.44,339.1527445200494,"MAT1018,MAT1042,MAT0621",SKU0161
MATI1079,MAT1079,textile,Grade A,kg,SUP1188,pack,24.89040687240571,10,66.73,458.06594150016684,"MAT0343,MAT0969",SKU0252
MATI1080,MAT1080,electronics,Premium,g,SUP0026,raw,12.300466874637483,20,189.98,259.45206412709615,"MAT0435,MAT0183",SKU0742
MATI1081,MAT1081,electronics,Grade B,liter,SUP0132,raw,10.319359893856262,21,162.34,253.6326485881711,"MAT0902,MAT0205",SKU1142
MATI1082,MAT1082,aluminum,Premium,box,SUP1186,sub-assembly,20.571323125520404,15,62.27,1033.1628092608798,"MAT0256,MAT0160",SKU0362
MATI1083,MAT1083,aluminum,Premium,g,SUP0942,sub-assembly,27.271739252004856,3,127.31,969.7966228163802,"MAT0885,MAT0473",SKU1050
MATI1084,MAT1084,steel,Grade B,g,SUP0746,raw,16.726365127220937,20,88.58,801.8878096909463,"MAT0240,MAT0274",SKU1150
MATI1085,MAT1085,aluminum,Grade C,kg,SUP1102,consumable,5.397110577161545,20,130.56,1049.1404713259822,MAT0402,SKU0191
MATI1086,MAT1086,chem_pack,Grade B,g,SUP0823,component,28.20328256943747,10,185.55,338.87604477267564,"MAT0728,MAT0862",SKU1053
MATI1087,MAT1087,steel,Premium,meter,SUP0106,pack,18.752601875726583,25,96.88,870.2194236662262,"MAT0709,MAT0495,MAT1145",SKU0113
MATI1088,MAT1088,chem_pack,Grade A,meter,SUP0061,sub-assembly,15.565474163478793,21,105.04,334.281434758719,"MAT0149,MAT1092",SKU0237
MATI1089,MAT1089,plastic,Grade C,meter,SUP1054,pack,3.7204953797298685,23,56.44,765.4475649859266,"MAT0355,MAT0210",SKU0714
MATI1090,MAT1090,electronics,Grade A,box,SUP0506,component,25.888639909121125,14,69.1,390.1488461634334,"MAT0776,MAT0820",SKU0075
MATI1091,MAT1091,chem_pack,Grade C,g,SUP0424,component,8.585804478771507,6,46.02,212.49648702585853,MAT0157,SKU0645
MATI1092,MAT1092,electronics,Premium,meter,SUP0342,sub-assembly,11.028151204908598,6,120.23,275.5547193614745,"MAT0401,MAT0167,MAT1016",SKU0262
MATI1093,MAT1093,plastic,Premium,liter,SUP0959,raw,12.310782842713,27,23.83,701.1254940548256,"MAT1136,MAT1100,MAT0008",SKU0090
MATI1094,MAT1094,steel,Grade C,pcs,SUP1003,pack,17.22164202067715,9,34.19,831.7844897840628,"MAT1114,MAT0775",SKU0295
MATI1095,MAT1095,glass,Premium,box,SUP0746,consumable,15.918184069885282,11,81.51,1122.4031480584672,MAT1111,SKU1055
MATI1096,MAT1096,glass,Grade C,liter,SUP0583,consumable,29.341963499639565,30,269.59,1105.4780656178784,"MAT0013,MAT1051",SKU0277
MATI1097,MAT1097,aluminum,Grade C,kg,SUP0711,raw,27.978738297624695,5,42.06,694.0480592810173,"MAT0268,MAT0112,MAT0998",SKU0628
MATI1098,MAT1098,steel,Grade C,pcs,SUP0462,raw,13.529920973163417,6,92.0,1147.7720618290016,MAT0138,SKU0769
MATI1099,MAT1099,glass,Grade B,meter,SUP0439,consumable,11.515007975068576,29,62.17,862.7613676107501,"MAT0031,MAT0926,MAT0799",SKU0731
MATI1100,MAT1100,plastic,Grade A,g,SUP0178,pack,28.133253844979144,19,110.36,852.9169316449576,"MAT1046,MAT0787",SKU0658
MATI1101,MAT1101,aluminum,Grade A,kg,SUP0561,raw,25.56619871171607,5,53.12,868.946222609219,"MAT0080,MAT0219",SKU0159
MATI1102,MAT1102,aluminum,Grade B,g,SUP0461,consumable,21.358510005233406,13,33.24,841.0270446971056,"MAT0364,MAT0574",SKU0085
MATI1103,MAT1103,glass,Grade B,liter,SUP0340,sub-assembly,15.823955008463685,20,159.99,1315.0882901581026,MAT0076,SKU0650
MATI1104,MAT1104,glass,Premium,g,SUP0435,consumable,17.03830065688441,9,44.79,1071.9418629292659,MAT0419,SKU0431
MATI1105,MAT1105,glass,Premium,liter,SUP0842,pack,11.30420006041508,7,242.33,981.7540671561601,"MAT0661,MAT1076",SKU0425
MATI1106,MAT1106,textile,Grade B,meter,SUP0945,consumable,23.35906718552535,6,56.04,247.3842724421231,MAT1051,SKU0200
MATI1107,MAT1107,textile,Grade C,box,SUP0966,raw,16.617933225865595,30,31.41,406.34981687835125,MAT1004,SKU0043
MATI1108,MAT1108,electronics,Grade C,g,SUP1018,consumable,20.426476960990506,33,60.55,379.93518576694106,"MAT0665,MAT0671,MAT0159",SKU0667
MATI1109,MAT1109,chem_pack,Grade A,pcs,SUP1181,raw,19.029926689379725,28,354.63,242.45265135061342,MAT1113,SKU1001
MATI1110,MAT1110,steel,Grade B,g,SUP0456,consumable,10.402017247789647,38,55.25,841.2499910189313,MAT1184,SKU0206
MATI1111,MAT1111,plastic,Grade B,pcs,SUP1074,component,18.67216953865038,39,55.67,876.3310432294013,"MAT0416,MAT0370",SKU0712
MATI1112,MAT1112,chem_pack,Grade A,pcs,SUP0493,pack,12.101835154953248,7,243.45,275.17466675000514,"MAT0329,MAT1107",SKU0953
MATI1113,MAT1113,chem_pack,Grade A,pcs,SUP0994,raw,17.73142527741372,33,180.19,250.76526469676924,"MAT1176,MAT0289,MAT0026",SKU1000
MATI1114,MAT1114,aluminum,Grade B,g,SUP1171,consumable,14.59822469866258,19,292.22,996.0616243357713,MAT0529,SKU0580
MATI1115,MAT1115,aluminum,Premium,pcs,SUP0941,raw,15.887786862236032,56,240.23,767.0474465803907,"MAT0232,MAT1029",SKU0164
MATI1116,MAT1116,chem_pack,Grade A,box,SUP0454,sub-assembly,15.535048389776351,138,89.3,296.7149906305161,MAT1117,SKU0924
MATI1117,MAT1117,aluminum,Grade C,box,SUP0452,pack,35.147355714437715,16,135.26,775.3425651320612,"MAT0127,MAT0976",SKU0609
MATI1118,MAT1118,glass,Grade C,liter,SUP0755,consumable,18.906205402305584,15,16.28,954.830277998243,"MAT0503,MAT1041,MAT0023",SKU1054
MATI1119,MAT1119,chem_pack,Grade C,g,SUP1199,sub-assembly,14.726422304079346,14,131.04,175.84751342246494,MAT0502,SKU0567
MATI1120,MAT1120,steel,Premium,liter,SUP0162,raw,6.179774058133308,18,80.61,1141.7876892228473,"MAT1127,MAT0332,MAT0202",SKU0975
MATI1121,MAT1121,chem_pack,Grade B,liter,SUP0310,pack,10.073964499982566,20,160.15,313.3139221816069,MAT0391,SKU0843
MATI1122,MAT1122,electronics,Grade B,liter,SUP0515,sub-assembly,26.877940845192175,88,363.88,229.97810049177437,"MAT1077,MAT1192,MAT0816",SKU1079
MATI1123,MAT1123,chem_pack,Grade C,meter,SUP0970,consumable,23.065910590170898,19,30.3,136.8467566338459,MAT0360,SKU0221
