user_id,item_id,rating,consumption_qty,orders_placed,stockouts,wastage_rate
U0284,MATI0957,5.0,27,5,5,0.0
U0284,MATI0923,5.0,33,17,2,0.007
U0284,MATI0958,5.0,25,3,7,0.0
U0284,MATI0108,2.0,10,5,7,0.2135
U0284,MATI1064,2.0,29,13,2,0.0266
U0284,MATI1187,3.0,22,5,5,0.1722
U0285,MATI0739,5.0,20,3,3,0.0539
U0285,MATI0620,5.0,13,7,3,0.0624
U0285,MATI0610,4.0,16,7,3,0.0428
U0285,MATI0260,3.0,14,7,11,0.1557
U0285,MATI0532,5.0,18,8,6,0.0
U0285,MATI0230,4.0,18,6,5,0.0563
U0285,MATI0111,5.0,26,14,4,0.0
U0285,MATI0516,3.0,14,7,7,0.1006
U0285,MATI0075,3.0,25,11,3,0.1887
U0285,MATI1145,2.0,6,5,8,0.2517
U0286,MATI0787,3.0,10,4,5,0.1225
U0286,MATI1196,4.0,11,4,4,0.0
U0286,MATI1148,2.0,6,2,6,0.2242
U0286,MATI1181,3.0,19,5,6,0.1528
U0286,MATI0116,4.0,19,11,4,0.1239
U0286,MATI0585,5.0,19,14,5,0.0
U0286,MATI0268,4.0,23,8,5,0.0212
U0286,MATI0029,2.0,15,13,7,0.2021
U0286,MATI0377,5.0,55,20,4,0.0
U0286,MATI0725,5.0,12,6,4,0.0041
U0287,MATI0689,2.0,22,11,5,0.2509
U0287,MATI1199,3.0,26,6,3,0.1565
U0287,MATI0402,4.0,32,14,3,0.058
U0287,MATI0848,4.0,39,9,6,0.0267
U0287,MATI1094,5.0,6,7,2,0.0537
U0287,MATI0915,4.0,23,8,4,0.0702
U0287,MATI0848,4.0,27,11,2,0.0216
U0287,MATI1095,5.0,16,4,4,0.0
U0287,MATI1086,2.0,5,4,5,0.2032
U0287,MATI1117,3.0,16,9,6,0.1711
U0288,MATI0472,5.0,36,15,1,0.0
U0288,MATI0438,3.0,23,7,1,0.1728
U0288,MATI0462,4.0,30,12,3,0.0862
U0288,MATI0185,4.0,22,6,1,0.0691
U0288,MATI1148,2.0,9,6,7,0.224
U0288,MATI0323,4.0,17,6,2,0.0875
U0288,MATI1096,4.0,32,11,2,0.0892
U0288,MATI1004,5.0,36,14,2,0.0
U0288,MATI0102,4.0,20,6,7,0.1299
U0288,MATI0617,4.0,19,8,1,0.1112
U0289,MATI0292,5.0,21,7,2,0.0
U0289,MATI0259,5.0,38,11,2,0.0
U0289,MATI0732,3.0,33,21,4,0.1262
U0289,MATI0603,5.0,28,8,1,0.0369
U0289,MATI0677,4.0,8,4,2,0.0774
U0289,MATI0824,3.0,15,8,9,0.1666
U0289,MATI0942,5.0,30,19,4,0.0735
U0289,MATI0917,3.0,23,6,4,0.0645
U0289,MATI0987,2.0,9,5,5,0.179
U0289,MATI0921,5.0,18,9,3,0.0
U0290,MATI0120,5.0,30,11,2,0.0
U0290,MATI0136,2.0,12,6,6,0.1669
U0290,MATI0563,5.0,19,8,1,0.0
U0290,MATI0800,3.0,18,5,4,0.1369
U0290,MATI0276,4.0,14,6,2,0.074
U0290,MATI0588,5.0,23,9,2,0.0
U0290,MATI1094,4.0,7,7,4,0.0677
U0290,MATI0380,5.0,8,2,3,0.0
U0290,MATI0581,5.0,55,28,1,0.0216
U0290,MATI0429,2.0,4,5,6,0.1135
U0291,MATI0786,3.0,16,7,6,0.1006
U0291,MATI0132,3.0,20,5,3,0.1288
U0291,MATI0373,4.0,12,4,6,0.0552
U0291,MATI0516,3.0,10,4,3,0.0956
U0291,MATI0729,4.0,18,7,4,0.0992
U0291,MATI0117,3.0,2,4,3,0.1294
U0291,MATI0233,5.0,13,8,6,0.0927
U0291,MATI0104,5.0,28,12,4,0.0
U0291,MATI0630,2.0,6,3,0,0.2299
U0291,MATI0245,2.0,12,8,7,0.2494
U0292,MATI0136,2.0,9,5,6,0.1688
U0292,MATI0033,2.0,3,3,6,0.2399
U0292,MATI1055,2.0,16,3,1,0.2359
U0292,MATI0811,5.0,30,19,3,0.0
U0292,MATI0217,2.0,20,9,7,0.19
U0292,MATI0815,5.0,13,6,4,0.0076
U0292,MATI0752,5.0,9,6,1,0.0
U0292,MATI0563,5.0,13,9,4,0.0
U0292,MATI1182,3.0,10,7,10,0.1209
U0292,MATI0106,5.0,51,22,2,0.0027
U0293,MATI0946,3.0,19,9,2,0.1258
U0293,MATI0890,5.0,26,17,3,0.0478
U0293,MATI0530,5.0,48,23,2,0.0593
U0293,MATI0141,2.0,6,6,7,0.2481
U0293,MATI0049,5.0,85,29,3,0.0
U0293,MATI0790,5.0,8,4,3,0.0255
U0293,MATI0292,5.0,12,8,5,0.0
U0293,MATI0638,5.0,23,7,5,0.0
U0293,MATI0618,5.0,44,13,1,0.0093
U0293,MATI0391,5.0,47,20,2,0.0
U0294,MATI0582,4.0,29,12,5,0.0997
U0294,MATI0245,2.0,7,5,8,0.242
U0294,MATI0275,5.0,24,14,1,0.0762
U0294,MATI0411,4.0,8,6,4,0.0396
U0294,MATI0251,2.0,23,12,4,0.1404
U0294,MATI0369,5.0,36,13,4,0.0
U0294,MATI0421,5.0,26,14,1,0.0
U0294,MATI0468,5.0,27,12,3,0.0
U0294,MATI0384,5.0,81,29,5,0.0411
U0294,MATI0916,5.0,12,4,0,0.0277
U0295,MATI0988,2.0,17,8,3,0.1949
U0295,MATI0211,3.0,22,7,4,0.1479
U0295,MATI0153,5.0,44,24,3,0.0131
U0295,MATI0835,2.0,54,24,3,0.1953
U0295,MATI0028,5.0,33,10,0,0.0
U0295,MATI0831,4.0,40,18,4,0.0855
U0295,MATI0199,5.0,31,2,2,0.0
U0295,MATI0134,4.0,52,16,6,0.1028
U0295,MATI0747,4.0,19,7,3,0.0878
U0295,MATI0679,5.0,14,7,2,0.0
U0296,MATI0302,2.0,21,11,4,0.2141
U0296,MATI0728,4.0,15,2,1,0.0898
U0296,MATI0592,3.0,7,2,4,0.0856
U0296,MATI0208,2.0,26,16,4,0.296
U0296,MATI0817,5.0,53,21,6,0.0
U0296,MATI0172,5.0,15,4,3,0.0
U0296,MATI0249,4.0,20,5,1,0.0583
U0296,MATI0120,5.0,25,15,3,0.0
U0296,MATI0993,1.0,11,8,5,0.1873
U0296,MATI0839,5.0,16,10,0,0.0
U0297,MATI0255,4.0,38,10,1,0.0166
U0297,MATI0148,2.0,24,16,6,0.1503
U0297,MATI0874,5.0,20,6,3,0.0085
U0297,MATI0960,4.0,29,7,2,0.0429
U0297,MATI0375,3.0,25,3,4,0.1919
U0297,MATI1039,5.0,22,8,2,0.0
U0297,MATI0102,4.0,16,8,4,0.1437
U0297,MATI0614,2.0,8,1,6,0.2931
U0297,MATI0247,5.0,19,7,2,0.0
U0297,MATI0006,3.0,12,11,4,0.148
U0298,MATI0955,2.0,21,10,5,0.1939
U0298,MATI0169,1.0,17,9,7,0.2799
U0298,MATI0621,3.0,13,4,2,0.1429
U0298,MATI0112,4.0,17,13,3,0.0378
U0298,MATI0303,5.0,13,3,3,0.0321
U0298,MATI0116,4.0,19,6,2,0.1179
U0298,MATI0514,2.0,15,12,6,0.2309
U0298,MATI0359,5.0,13,7,1,0.0
U0298,MATI0649,5.0,22,5,3,0.0212
U0298,MATI0092,5.0,19,4,2,0.0
U0299,MATI0116,4.0,17,7,3,0.1336
U0299,MATI0113,2.0,17,8,4,0.161
U0299,MATI0654,4.0,18,8,4,0.0
U0299,MATI0370,3.0,25,12,3,0.1921
U0299,MATI0107,5.0,47,18,2,0.0
U0299,MATI0538,3.0,9,6,4,0.1194
U0299,MATI0750,5.0,13,8,3,0.0515
U0299,MATI0120,5.0,33,11,1,0.0
U0299,MATI0051,4.0,36,19,3,0.1001
U0299,MATI0242,3.0,8,4,7,0.1292
U0300,MATI0608,3.0,16,6,2,0.1001
U0300,MATI0943,5.0,30,7,1,0.008
U0300,MATI0837,5.0,48,20,6,0.0
U0300,MATI0122,5.0,27,12,6,0.0
U0300,MATI0813,5.0,16,9,2,0.0254
U0300,MATI0568,1.0,29,11,8,0.3331
U0300,MATI0921,5.0,14,5,4,0.0
U0300,MATI0695,2.0,18,9,6,0.1962
U0300,MATI0372,5.0,16,5,3,0.0242
U0300,MATI0719,5.0,29,12,2,0.0
U0301,MATI0509,2.0,12,9,4,0.2063
U0301,MATI0493,5.0,7,6,4,0.0
U0301,MATI0881,5.0,38,14,1,0.0
U0301,MATI0663,4.0,22,12,3,0.0866
U0301,MATI0553,5.0,14,2,4,0.015
U0301,MATI0603,5.0,19,7,3,0.0426
U0301,MATI0754,5.0,38,13,5,0.0104
U0301,MATI0819,5.0,19,5,1,0.0191
U0301,MATI0697,4.0,37,8,5,0.0847
U0301,MATI0366,5.0,48,21,1,0.0
U0302,MATI0913,5.0,40,18,3,0.0438
U0302,MATI0653,5.0,34,13,2,0.035
U0302,MATI0431,2.0,14,4,5,0.2458
U0302,MATI0519,4.0,8,1,6,0.0668
U0302,MATI0887,2.0,8,3,3,0.1781
U0302,MATI0394,2.0,14,4,4,0.2009
U0302,MATI0578,3.0,34,11,6,0.1246
U0302,MATI0393,3.0,32,14,2,0.1665
U0302,MATI0549,2.0,1,3,4,0.1677
U0302,MATI0610,4.0,11,4,3,0.0295
U0303,MATI0784,3.0,5,1,9,0.1576
U0303,MATI1081,2.0,11,7,2,0.1355
U0303,MATI1101,5.0,8,3,4,0.0264
U0303,MATI0412,5.0,23,11,2,0.0
U0303,MATI0546,4.0,10,3,3,0.1105
U0303,MATI0534,4.0,30,9,3,0.0139
U0303,MATI0432,3.0,25,9,5,0.1665
U0303,MATI0318,2.0,5,1,5,0.0944
U0303,MATI0879,3.0,6,3,6,0.0906
U0303,MATI1116,3.0,143,38,2,0.1072
U0304,MATI0464,2.0,34,8,5,0.1069
U0304,MATI0210,5.0,13,9,3,0.0
U0304,MATI0641,5.0,39,16,3,0.0077
U0304,MATI0538,3.0,7,6,3,0.1116
U0304,MATI1051,2.0,5,3,5,0.2319
U0304,MATI0057,2.0,29,17,6,0.255
U0304,MATI0564,5.0,10,7,6,0.0
U0304,MATI1078,2.0,28,12,7,0.1488
U0304,MATI0123,5.0,32,5,0,0.0
U0304,MATI1182,3.0,4,7,5,0.1301
U0305,MATI0258,5.0,15,6,1,0.0
U0305,MATI0689,2.0,22,12,3,0.2508
U0305,MATI0072,5.0,15,5,3,0.0218
U0305,MATI0760,4.0,34,14,2,0.0641
U0305,MATI0018,2.0,47,11,7,0.2172
U0305,MATI1141,5.0,7,1,2,0.0202
U0305,MATI0452,4.0,11,4,7,0.0423
U0305,MATI0227,3.0,25,15,3,0.1556
U0305,MATI0844,4.0,82,30,1,0.1137
U0305,MATI1197,4.0,52,23,4,0.063
U0306,MATI1004,5.0,21,10,2,0.0
U0306,MATI0485,2.0,13,6,4,0.1224
U0306,MATI0153,5.0,55,21,2,0.0209
U0306,MATI0147,5.0,39,19,5,0.0
U0306,MATI0533,1.0,20,11,6,0.2882
U0306,MATI1159,5.0,15,2,4,0.0
U0306,MATI0560,5.0,30,15,0,0.0
U0306,MATI0832,1.0,13,13,8,0.1104
U0306,MATI0113,2.0,10,4,6,0.1692
U0306,MATI0080,2.0,9,3,3,0.1986
U0307,MATI0472,5.0,42,11,4,0.0
U0307,MATI0133,4.0,33,14,2,0.0893
U0307,MATI0734,4.0,13,4,5,0.0054
U0307,MATI0320,5.0,13,3,0,0.0621
U0307,MATI0913,5.0,40,12,8,0.0439
U0307,MATI0101,5.0,10,4,2,0.067
U0307,MATI0525,2.0,1,2,7,0.1406
U0307,MATI0659,5.0,68,23,2,0.0
U0307,MATI0277,4.0,38,23,2,0.0107
U0307,MATI0082,3.0,24,13,1,0.1311
U0308,MATI0621,4.0,13,1,2,0.1364
U0308,MATI0872,5.0,15,4,3,0.0
U0308,MATI0145,4.0,20,10,4,0.1045
U0308,MATI0270,3.0,8,4,4,0.076
U0308,MATI0054,4.0,30,18,6,0.1249
U0308,MATI0813,5.0,31,9,2,0.0133
U0308,MATI0583,4.0,14,8,2,0.1224
U0308,MATI0776,5.0,25,8,3,0.004
U0308,MATI0683,5.0,8,3,2,0.0
U0308,MATI0497,5.0,16,10,1,0.0
U0309,MATI0689,2.0,26,11,3,0.2468
U0309,MATI0158,4.0,15,7,1,0.0247
U0309,MATI0424,2.0,12,7,6,0.2747
U0309,MATI0524,5.0,15,5,1,0.0
U0309,MATI0652,2.0,17,9,5,0.1589
U0309,MATI0621,3.0,9,8,5,0.1294
U0309,MATI0037,5.0,8,3,2,0.0
U0309,MATI0581,5.0,56,21,2,0.0351
U0309,MATI0926,3.0,9,8,5,0.1016
U0309,MATI0206,5.0,21,13,1,0.0
U0310,MATI0748,3.0,9,6,4,0.1194
U0310,MATI0595,4.0,26,22,5,0.0508
U0310,MATI0374,5.0,36,17,4,0.0
U0310,MATI0164,4.0,18,9,4,0.0373
U0310,MATI0804,5.0,26,9,2,0.0
U0310,MATI1043,2.0,24,9,4,0.1075
U0310,MATI0790,5.0,12,6,3,0.0126
U0310,MATI0062,2.0,10,2,10,0.209
U0310,MATI0819,5.0,12,5,5,0.0221
U0310,MATI1112,3.0,11,3,4,0.0745
U0311,MATI0292,5.0,15,5,2,0.0
U0311,MATI0042,4.0,17,4,3,0.1087
U0311,MATI0860,4.0,26,13,2,0.0627
U0311,MATI0084,1.0,6,5,3,0.1996
U0311,MATI0141,2.0,7,5,4,0.2474
U0311,MATI0700,2.0,14,5,9,0.2348
U0311,MATI0790,5.0,9,2,3,0.0083
U0311,MATI0284,5.0,38,10,4,0.0254
U0311,MATI0833,5.0,23,13,1,0.0
U0311,MATI0780,5.0,10,5,2,0.0425
U0312,MATI0888,2.0,4,3,5,0.1769
U0312,MATI0269,2.0,8,5,2,0.2289
U0312,MATI0260,4.0,23,8,4,0.1391
U0312,MATI0323,4.0,17,3,1,0.0878
U0312,MATI0136,2.0,17,6,6,0.1685
U0312,MATI0488,5.0,27,11,4,0.0
U0312,MATI1190,1.0,36,15,6,0.2633
U0312,MATI0068,5.0,51,22,3,0.0
U0312,MATI0082,4.0,23,11,2,0.1428
U0312,MATI0778,4.0,38,10,5,0.0475
U0313,MATI0317,5.0,17,10,6,0.0241
U0313,MATI0965,4.0,7,5,4,0.0849
U0313,MATI0602,1.0,10,7,11,0.287
U0313,MATI0607,5.0,14,7,2,0.0
U0313,MATI0938,2.0,7,4,3,0.1646
U0313,MATI0539,5.0,43,19,3,0.0
U0313,MATI0105,4.0,20,8,4,0.1219
U0313,MATI0926,3.0,10,6,2,0.11
U0313,MATI1102,5.0,17,6,2,0.035
U0313,MATI1079,4.0,11,7,2,0.0877
U0314,MATI0062,2.0,3,5,9,0.1989
U0314,MATI0079,5.0,4,4,5,0.0185
U0314,MATI0320,5.0,16,9,3,0.0252
U0314,MATI0724,4.0,31,13,3,0.0685
U0314,MATI0938,2.0,10,4,3,0.1639
U0314,MATI0541,5.0,10,3,3,0.0
U0314,MATI0499,5.0,15,4,2,0.0
U0314,MATI0503,5.0,10,11,5,0.0
U0314,MATI0294,5.0,8,4,3,0.0
U0314,MATI0273,3.0,4,2,6,0.1339
U0315,MATI0198,4.0,12,7,3,0.119
U0315,MATI0702,4.0,39,19,4,0.0937
U0315,MATI0620,5.0,9,4,4,0.0712
U0315,MATI0161,4.0,23,9,2,0.0225
U0315,MATI1062,4.0,4,1,6,0.0955
U0315,MATI1057,3.0,31,12,5,0.0841
U0315,MATI0506,5.0,13,6,2,0.0
U0315,MATI1167,5.0,9,5,5,0.0
U0315,MATI0618,5.0,33,21,3,0.0082
U0315,MATI0131,5.0,16,10,3,0.0
U0316,MATI0867,2.0,7,7,10,0.2484
U0316,MATI0232,3.0,32,8,9,0.0401
U0316,MATI0935,3.0,27,8,2,0.1173
U0316,MATI0448,4.0,18,10,3,0.1231
U0316,MATI0049,5.0,76,41,2,0.0
U0316,MATI0341,4.0,7,3,4,0.0362
U0316,MATI0991,4.0,30,13,2,0.1041
U0316,MATI0572,2.0,10,5,8,0.2121
U0316,MATI0642,2.0,9,5,2,0.1966
U0316,MATI1034,3.0,29,24,3,0.1454
U0317,MATI0687,4.0,22,7,6,0.0635
U0317,MATI0195,4.0,6,4,7,0.0529
U0317,MATI1025,3.0,13,13,4,0.1575
U0317,MATI0704,5.0,50,18,2,0.0
U0317,MATI0617,3.0,11,10,5,0.1488
U0317,MATI0638,5.0,23,12,5,0.0
U0317,MATI0392,4.0,21,10,2,0.1232
U0317,MATI0609,5.0,7,1,1,0.0
U0317,MATI1009,3.0,51,20,1,0.1341
U0317,MATI0497,5.0,26,9,2,0.0
U0318,MATI0392,3.0,18,10,7,0.1301
U0318,MATI0345,3.0,18,6,7,0.0925
U0318,MATI0545,5.0,18,7,3,0.0324
U0318,MATI0884,2.0,23,9,7,0.1855
U0318,MATI0868,5.0,5,5,1,0.0212
U0318,MATI0290,5.0,11,5,3,0.0333
U0318,MATI0585,5.0,15,5,4,0.0
U0318,MATI0526,2.0,6,3,5,0.0875
U0318,MATI0975,2.0,13,7,6,0.1063
U0318,MATI0226,5.0,35,8,3,0.0
U0319,MATI1076,2.0,19,10,5,0.2065
U0319,MATI0529,3.0,15,6,2,0.1334
U0319,MATI0885,4.0,9,1,2,0.0406
U0319,MATI1170,1.0,4,5,6,0.267
U0319,MATI1195,4.0,6,8,5,0.0723
U0319,MATI0562,5.0,56,17,6,0.0
U0319,MATI0971,4.0,7,6,5,0.0139
U0319,MATI0800,3.0,11,6,9,0.1324
U0319,MATI0503,5.0,8,5,1,0.0
U0319,MATI1041,4.0,18,5,5,0.1158
U0320,MATI1079,4.0,8,4,2,0.0951
U0320,MATI0065,5.0,16,9,3,0.0
U0320,MATI0841,5.0,43,16,2,0.0
U0320,MATI1012,4.0,39,22,4,0.0094
U0320,MATI0654,5.0,13,8,1,0.0
U0320,MATI1124,4.0,17,5,4,0.0057
U0320,MATI0456,2.0,22,16,7,0.2884
U0320,MATI0972,3.0,27,15,3,0.1251
U0320,MATI0511,4.0,10,5,4,0.147
U0320,MATI0204,5.0,20,7,3,0.0
