user_id,item_id,rating,orders_placed,total_spend,defect_rate,on_time_delivery_pct
U0242,SUP1123,4.0,7,194.24,0.1075,83.02
U0242,SUP0033,3.0,11,90.92,0.1225,74.07
U0242,SUP1178,5.0,5,122.05,0.0461,94.81
U0242,SUP1125,5.0,10,54.15,0.0057,91.43
U0242,SUP0908,4.0,4,299.81,0.1472,86.32
U0242,SUP0416,5.0,6,155.06,0.0237,97.33
U0243,SUP0496,5.0,19,324.39,0.0775,83.44
U0243,SUP1132,5.0,17,279.76,0.0215,89.85
U0243,SUP0586,5.0,3,383.74,0.0223,100.0
U0243,SUP0403,5.0,9,164.97,0.0771,84.9
U0243,SUP0791,4.0,12,64.98,0.1322,84.21
U0243,SUP0287,4.0,18,117.25,0.1063,76.73
U0243,SUP1021,4.0,7,40.31,0.1505,83.88
U0243,SUP0525,5.0,22,81.56,0.0592,94.02
U0243,SUP0222,5.0,19,66.24,0.0633,99.31
U0243,SUP0220,5.0,5,48.21,0.0008,100.0
U0244,SUP0002,5.0,6,16.15,0.0071,100.0
U0244,SUP0799,5.0,2,151.98,0.0756,91.16
U0244,SUP0615,5.0,14,40.78,0.0131,100.0
U0244,SUP1157,3.0,8,229.22,0.1303,75.79
U0244,SUP0909,4.0,9,97.53,0.1488,80.9
U0244,SUP0209,4.0,5,32.33,0.1337,91.37
U0244,SUP0558,5.0,12,169.63,0.0258,100.0
U0244,SUP1142,5.0,4,27.78,0.0856,85.55
U0244,SUP0475,5.0,13,302.29,0.081,89.25
U0244,SUP0293,5.0,4,127.96,0.0196,100.0
U0245,SUP0482,5.0,4,70.37,0.0,89.04
U0245,SUP0028,5.0,6,203.5,0.0,93.6
U0245,SUP0675,5.0,9,93.25,0.0473,99.29
U0245,SUP0359,4.0,7,253.14,0.1353,89.67
U0245,SUP1191,5.0,3,626.02,0.0546,100.0
U0245,SUP0769,5.0,6,400.2,0.0625,85.6
U0245,SUP0877,5.0,6,70.93,0.045,93.77
U0245,SUP1071,5.0,5,494.0,0.0078,100.0
U0245,SUP0764,5.0,2,140.75,0.0143,100.0
U0245,SUP0760,5.0,6,172.28,0.0122,92.47
U0246,SUP0015,5.0,34,214.83,0.0229,99.09
U0246,SUP0159,5.0,6,105.58,0.0638,73.21
U0246,SUP0867,5.0,35,29.49,0.0009,100.0
U0246,SUP0529,5.0,27,149.93,0.0474,100.0
U0246,SUP0521,5.0,19,126.93,0.0548,90.65
U0246,SUP1144,5.0,6,342.9,0.0304,100.0
U0246,SUP0563,5.0,4,247.14,0.0726,99.83
U0246,SUP1075,5.0,9,410.01,0.0565,95.37
U0246,SUP1159,5.0,4,47.07,0.041,92.42
U0246,SUP0369,4.0,10,232.5,0.1576,74.5
U0247,SUP0340,5.0,6,248.0,0.0128,100.0
U0247,SUP0936,5.0,11,127.53,0.0431,100.0
U0247,SUP0389,5.0,1,140.7,0.0272,100.0
U0247,SUP0032,4.0,6,373.29,0.1416,87.23
U0247,SUP0399,4.0,6,151.7,0.1557,79.86
U0247,SUP0638,3.0,3,142.0,0.1186,65.7
U0247,SUP0287,4.0,24,79.9,0.1198,77.64
U0247,SUP1178,5.0,6,135.93,0.0656,86.88
U0247,SUP0801,4.0,9,215.7,0.1174,69.08
U0247,SUP0823,4.0,8,74.86,0.1157,82.22
U0248,SUP1115,4.0,7,150.49,0.1178,83.78
U0248,SUP0829,5.0,2,81.12,0.0464,100.0
U0248,SUP0414,4.0,3,457.29,0.1368,83.36
U0248,SUP0201,5.0,8,122.86,0.0647,89.4
U0248,SUP0872,4.0,11,116.18,0.1304,76.93
U0248,SUP0754,5.0,5,163.25,0.0632,99.29
U0248,SUP0126,4.0,14,58.16,0.0401,85.28
U0248,SUP0697,5.0,3,137.62,0.0379,100.0
U0248,SUP1094,5.0,6,262.14,0.0517,87.71
U0248,SUP0213,5.0,6,562.25,0.0263,97.1
U0249,SUP0623,4.0,22,121.81,0.1366,79.33
U0249,SUP0504,5.0,5,468.24,0.0036,100.0
U0249,SUP0747,5.0,18,76.62,0.1317,79.58
U0249,SUP0977,4.0,5,345.17,0.1374,82.21
U0249,SUP0576,5.0,18,216.12,0.0587,91.99
U0249,SUP1061,5.0,8,146.09,0.0167,100.0
U0249,SUP0912,3.0,6,47.12,0.1191,81.64
U0249,SUP0541,5.0,10,114.85,0.0534,100.0
U0249,SUP0395,5.0,5,416.51,0.0238,98.97
U0249,SUP0145,5.0,10,137.25,0.0261,100.0
U0250,SUP0899,4.0,10,74.88,0.1582,76.19
U0250,SUP0281,5.0,25,83.27,0.148,82.23
U0250,SUP0987,5.0,8,121.42,0.036,97.88
U0250,SUP0952,2.0,4,59.77,0.1616,69.7
U0250,SUP0654,5.0,14,32.64,0.0,95.75
U0250,SUP0136,4.0,27,105.2,0.1524,79.03
U0250,SUP0714,5.0,20,202.27,0.0048,81.56
U0250,SUP0513,5.0,8,92.42,0.012,100.0
U0250,SUP0557,5.0,12,59.48,0.0105,97.12
U0250,SUP1108,5.0,21,131.21,0.0305,100.0
U0251,SUP0923,4.0,10,36.54,0.118,83.23
U0251,SUP1072,3.0,6,116.46,0.1526,75.94
U0251,SUP0121,3.0,7,52.64,0.128,85.07
U0251,SUP0324,5.0,9,66.15,0.0,99.0
U0251,SUP0605,5.0,33,249.05,0.0,99.6
U0251,SUP1131,5.0,20,125.41,0.0685,89.95
U0251,SUP0581,4.0,9,245.74,0.1402,79.13
U0251,SUP0938,3.0,2,641.37,0.1395,70.85
U0251,SUP0317,5.0,13,75.96,0.0,97.21
U0251,SUP0530,5.0,6,118.16,0.0212,100.0
U0252,SUP1185,5.0,5,250.7,0.1182,92.82
U0252,SUP0433,5.0,7,216.29,0.0152,96.6
U0252,SUP0248,5.0,7,98.3,0.1336,86.91
U0252,SUP0432,5.0,10,103.44,0.0,100.0
U0252,SUP0566,5.0,6,206.25,0.1608,79.39
U0252,SUP0743,5.0,14,206.28,0.0199,91.93
U0252,SUP0313,3.0,2,116.8,0.1567,67.75
U0252,SUP0578,5.0,18,642.1,0.0535,100.0
U0252,SUP0144,5.0,10,104.9,0.0558,94.64
U0252,SUP0458,5.0,7,194.24,0.029,88.02
U0253,SUP1129,5.0,17,335.29,0.0072,100.0
U0253,SUP0116,5.0,13,68.09,0.0054,96.72
U0253,SUP0406,5.0,21,165.76,0.0634,97.51
U0253,SUP0434,3.0,1,291.62,0.1558,76.94
U0253,SUP1008,5.0,6,62.12,0.0929,87.06
U0253,SUP0721,4.0,9,386.89,0.1223,78.08
U0253,SUP0711,5.0,9,311.74,0.0571,100.0
U0253,SUP0259,4.0,8,158.41,0.1372,77.36
U0253,SUP0762,5.0,6,142.05,0.0133,96.94
U0253,SUP0852,5.0,5,221.81,0.0118,100.0
U0254,SUP0399,3.0,7,191.95,0.1412,75.41
U0254,SUP0220,5.0,3,277.04,0.0,100.0
U0254,SUP0049,5.0,10,191.73,0.0724,95.22
U0254,SUP0493,5.0,11,101.42,0.0139,99.11
U0254,SUP0378,5.0,8,579.71,0.0658,95.56
U0254,SUP0393,5.0,8,261.28,0.0735,92.2
U0254,SUP0297,5.0,10,445.27,0.0183,100.0
U0254,SUP0437,4.0,7,147.07,0.1347,87.85
U0254,SUP0751,5.0,12,106.57,0.0092,97.17
U0254,SUP0349,5.0,9,107.42,0.0776,95.67
U0255,SUP0859,5.0,16,66.36,0.0695,100.0
U0255,SUP0620,3.0,4,98.3,0.1271,77.77
U0255,SUP0083,5.0,14,124.15,0.1524,79.5
U0255,SUP0898,4.0,3,253.53,0.1502,72.22
U0255,SUP0964,4.0,6,117.79,0.1425,65.18
U0255,SUP1085,4.0,17,199.25,0.1421,81.56
U0255,SUP1146,5.0,2,149.88,0.0474,95.03
U0255,SUP0012,5.0,10,115.49,0.0,98.0
U0255,SUP0568,4.0,9,82.16,0.0999,81.18
U0255,SUP0532,4.0,15,75.39,0.0764,83.03
U0256,SUP0925,4.0,13,156.99,0.1208,82.46
U0256,SUP0890,4.0,8,33.19,0.1676,78.18
U0256,SUP0499,5.0,14,284.6,0.0463,100.0
U0256,SUP0409,5.0,10,201.6,0.0186,100.0
U0256,SUP1151,4.0,5,85.52,0.1366,93.74
U0256,SUP1121,5.0,18,239.99,0.0697,94.36
U0256,SUP0517,5.0,10,58.82,0.0148,97.77
U0256,SUP0592,5.0,20,73.4,0.0214,98.99
U0256,SUP0681,5.0,26,99.67,0.0357,100.0
U0256,SUP0639,5.0,16,41.26,0.0588,91.46
U0257,SUP0551,5.0,6,150.53,0.0186,93.42
U0257,SUP0311,5.0,20,89.64,0.0554,94.25
U0257,SUP0241,4.0,19,156.04,0.117,93.51
U0257,SUP0169,5.0,10,121.51,0.0814,99.65
U0257,SUP1133,5.0,8,198.96,0.0276,100.0
U0257,SUP0913,5.0,6,648.62,0.0758,88.26
U0257,SUP0235,4.0,7,130.8,0.0784,78.36
U0257,SUP0792,5.0,17,90.94,0.047,99.11
U0257,SUP0043,5.0,2,223.65,0.0156,100.0
U0257,SUP0389,5.0,3,88.24,0.0,91.17
U0258,SUP0581,4.0,12,337.03,0.1245,90.94
U0258,SUP1053,5.0,13,138.55,0.063,100.0
U0258,SUP0791,4.0,9,56.49,0.1221,83.99
U0258,SUP0029,5.0,6,155.96,0.0382,97.73
U0258,SUP0226,5.0,7,101.87,0.054,93.3
U0258,SUP1148,5.0,13,207.1,0.0036,100.0
U0258,SUP0226,5.0,6,38.74,0.0941,89.67
U0258,SUP0309,5.0,18,113.84,0.0611,98.91
U0258,SUP1181,5.0,23,128.63,0.0297,99.75
U0258,SUP0028,5.0,8,425.35,0.0152,100.0
U0259,SUP0050,5.0,10,230.18,0.0192,100.0
U0259,SUP0983,5.0,6,20.61,0.0639,95.39
U0259,SUP0086,5.0,40,98.39,0.0808,93.31
U0259,SUP0861,5.0,7,137.83,0.041,100.0
U0259,SUP0142,4.0,8,76.09,0.124,84.83
U0259,SUP0680,5.0,6,66.54,0.0,100.0
U0259,SUP0716,5.0,3,30.89,0.01,100.0
U0259,SUP0469,4.0,7,70.98,0.1247,76.83
U0259,SUP0234,5.0,4,214.72,0.0311,87.17
U0259,SUP0167,5.0,17,62.73,0.1057,87.17
U0260,SUP0505,4.0,17,197.93,0.1252,81.62
U0260,SUP1122,4.0,16,76.63,0.16,69.65
U0260,SUP1122,3.0,12,172.0,0.152,58.15
U0260,SUP0908,5.0,6,136.59,0.1116,87.82
U0260,SUP0389,5.0,8,43.43,0.0288,99.66
U0260,SUP0776,5.0,8,136.5,0.0266,100.0
U0260,SUP0460,3.0,6,23.36,0.1408,84.22
U0260,SUP0961,4.0,11,214.05,0.1287,75.03
U0260,SUP1060,4.0,25,83.41,0.1512,76.48
U0260,SUP1089,5.0,13,132.47,0.0616,94.23
U0261,SUP0290,4.0,1,97.37,0.1184,83.06
U0261,SUP0193,5.0,8,189.86,0.0118,100.0
U0261,SUP0336,5.0,3,275.72,0.0011,100.0
U0261,SUP0149,5.0,5,125.07,0.0223,100.0
U0261,SUP0490,5.0,27,220.6,0.0366,93.26
U0261,SUP0262,5.0,18,61.5,0.0771,80.39
U0261,SUP0375,5.0,12,109.82,0.0,99.45
U0261,SUP0593,4.0,10,299.11,0.1375,85.95
U0261,SUP1001,5.0,4,375.75,0.0,99.24
U0261,SUP0466,5.0,6,164.71,0.0127,100.0
U0262,SUP0188,5.0,2,28.4,0.0648,90.52
U0262,SUP0932,5.0,3,202.35,0.0115,100.0
U0262,SUP0432,5.0,14,51.33,0.0129,100.0
U0262,SUP0682,5.0,5,184.63,0.0959,91.74
U0262,SUP0626,4.0,9,179.81,0.1637,91.5
U0262,SUP0093,5.0,3,105.4,0.0572,86.7
U0262,SUP0214,5.0,2,120.79,0.1252,83.23
U0262,SUP0830,5.0,3,79.56,0.1344,78.41
U0262,SUP0073,5.0,29,411.1,0.0693,85.44
U0262,SUP0692,5.0,2,596.54,0.0,100.0
U0263,SUP0502,5.0,14,63.13,0.0501,100.0
U0263,SUP0965,5.0,4,23.61,0.0,95.81
U0263,SUP0495,4.0,3,55.78,0.1412,84.93
U0263,SUP0598,5.0,8,204.18,0.0207,100.0
U0263,SUP1156,5.0,12,129.66,0.0538,100.0
U0263,SUP1138,4.0,5,29.05,0.1324,91.6
U0263,SUP0636,5.0,8,216.26,0.0762,99.22
U0263,SUP0847,5.0,8,133.2,0.0602,86.24
U0263,SUP0161,5.0,13,150.61,0.0304,100.0
U0263,SUP0662,5.0,8,162.33,0.0403,92.7
U0264,SUP0799,5.0,7,58.02,0.0603,90.47
U0264,SUP0415,4.0,3,114.01,0.1341,75.58
U0264,SUP0179,5.0,3,202.64,0.0,100.0
U0264,SUP0991,4.0,2,93.12,0.0738,85.4
U0264,SUP0546,3.0,6,70.39,0.1579,70.54
U0264,SUP0481,4.0,5,32.16,0.1238,86.07
U0264,SUP0613,5.0,7,165.58,0.0192,84.67
U0264,SUP0279,3.0,3,710.09,0.1528,78.52
U0264,SUP0553,5.0,8,158.88,0.0507,96.79
U0264,SUP0598,5.0,6,110.91,0.0172,99.21
U0265,SUP0572,5.0,6,143.25,0.0828,88.24
U0265,SUP0303,4.0,5,198.94,0.1255,68.46
U0265,SUP0403,5.0,6,383.24,0.0442,86.19
U0265,SUP0412,3.0,4,16.9,0.1511,87.95
U0265,SUP0198,4.0,22,115.72,0.1615,77.15
U0265,SUP0693,5.0,14,88.76,0.0126,100.0
U0265,SUP1116,4.0,7,63.26,0.1085,82.04
U0265,SUP0086,5.0,62,95.04,0.0533,98.03
U0265,SUP1115,3.0,4,46.15,0.1315,74.72
U0265,SUP0477,5.0,16,62.93,0.0053,100.0
U0266,SUP0510,3.0,10,49.0,0.1378,74.95
U0266,SUP0682,5.0,3,48.69,0.0612,84.85
U0266,SUP1024,5.0,7,135.08,0.0,94.95
U0266,SUP0250,3.0,3,183.27,0.1177,74.57
U0266,SUP0367,5.0,18,41.26,0.0653,98.68
U0266,SUP0366,4.0,25,38.82,0.0581,89.9
U0266,SUP0909,4.0,7,37.79,0.1365,87.39
U0266,SUP0644,5.0,14,63.16,0.0587,100.0
U0266,SUP0417,5.0,2,62.71,0.0342,99.2
U0266,SUP0442,4.0,7,784.15,0.1135,89.75
U0267,SUP0006,5.0,6,20.6,0.0106,100.0
U0267,SUP1084,5.0,12,166.85,0.0043,100.0
U0267,SUP0765,5.0,4,83.14,0.054,100.0
U0267,SUP0626,4.0,3,224.55,0.1194,76.31
U0267,SUP1001,5.0,1,372.6,0.0,100.0
U0267,SUP0116,5.0,17,87.72,0.0049,98.03
U0267,SUP1003,5.0,17,85.45,0.0614,90.53
U0267,SUP0278,5.0,6,353.72,0.0,100.0
U0267,SUP0253,4.0,4,111.0,0.1307,68.39
U0267,SUP1059,5.0,9,120.87,0.0375,92.14
U0268,SUP0013,5.0,29,324.02,0.0,100.0
U0268,SUP0725,5.0,5,211.78,0.0751,100.0
U0268,SUP0693,5.0,7,174.57,0.0083,95.54
U0268,SUP1158,5.0,7,256.75,0.0294,100.0
U0268,SUP0618,5.0,4,96.78,0.0506,87.88
U0268,SUP1142,5.0,7,33.88,0.0554,86.57
U0268,SUP1014,3.0,7,124.05,0.1241,80.06
U0268,SUP0704,4.0,3,178.9,0.1383,81.01
U0268,SUP0277,4.0,15,190.17,0.0544,86.79
U0268,SUP0947,5.0,11,129.96,0.0068,100.0
U0269,SUP0384,5.0,7,229.4,0.0496,87.34
U0269,SUP0243,3.0,18,214.83,0.1546,68.06
U0269,SUP1025,5.0,18,103.39,0.0384,100.0
U0269,SUP0927,5.0,5,148.07,0.049,100.0
U0269,SUP0065,5.0,5,68.58,0.0553,96.47
U0269,SUP0973,5.0,8,43.08,0.0733,92.8
U0269,SUP0023,3.0,5,131.61,0.1381,68.59
U0269,SUP0431,3.0,16,191.35,0.1348,74.53
U0269,SUP0708,5.0,9,409.78,0.0595,94.12
U0269,SUP0605,5.0,30,318.51,0.0419,100.0
U0270,SUP0305,5.0,16,142.32,0.0275,89.02
U0270,SUP0404,5.0,7,159.34,0.012,100.0
U0270,SUP0743,5.0,10,460.96,0.0008,94.17
U0270,SUP0261,5.0,15,265.83,0.0446,100.0
U0270,SUP0369,4.0,6,296.28,0.1439,78.89
U0270,SUP0254,5.0,4,82.62,0.0929,85.46
U0270,SUP0621,4.0,3,174.78,0.1246,79.53
U0270,SUP1162,5.0,4,301.09,0.0609,81.21
U0270,SUP0748,4.0,9,76.47,0.0627,94.95
U0270,SUP0685,4.0,15,109.13,0.1236,85.09
U0271,SUP0831,5.0,5,294.07,0.0708,96.82
U0271,SUP0773,3.0,14,153.83,0.1619,80.18
U0271,SUP0715,5.0,13,86.36,0.0235,99.46
U0271,SUP1144,5.0,4,152.02,0.034,100.0
U0271,SUP0346,5.0,15,163.58,0.1305,85.81
U0271,SUP0545,5.0,6,93.54,0.0,100.0
U0271,SUP0975,3.0,41,79.8,0.1515,68.96
U0271,SUP0497,2.0,8,84.03,0.1386,64.37
U0271,SUP0582,5.0,9,116.51,0.0638,94.65
U0271,SUP0511,5.0,7,27.06,0.0437,99.65
U0272,SUP0764,5.0,6,348.26,0.0306,98.12
U0272,SUP0871,5.0,51,102.23,0.0548,100.0
U0272,SUP0962,2.0,6,129.25,0.1427,80.73
U0272,SUP0688,5.0,8,124.75,0.052,94.32
U0272,SUP0653,3.0,15,19.43,0.1315,84.79
U0272,SUP0210,5.0,3,90.66,0.0422,100.0
U0272,SUP0745,5.0,13,272.72,0.0,90.45
U0272,SUP0826,3.0,9,95.71,0.1456,76.43
U0272,SUP0872,3.0,11,96.22,0.1329,78.85
U0272,SUP0225,5.0,14,134.75,0.0559,94.38
U0273,SUP0386,3.0,6,113.48,0.1602,66.48
U0273,SUP0656,5.0,5,55.58,0.0762,92.79
U0273,SUP0904,5.0,6,81.43,0.0332,100.0
U0273,SUP1025,5.0,15,147.88,0.044,98.14
U0273,SUP0862,5.0,7,76.89,0.0,99.52
U0273,SUP0139,4.0,12,159.07,0.1374,72.71
U0273,SUP0329,5.0,12,412.81,0.082,92.58
U0273,SUP0463,5.0,36,104.71,0.0,96.94
U0273,SUP0655,5.0,13,28.42,0.0687,93.9
U0273,SUP0199,4.0,1,78.13,0.0736,98.57
U0274,SUP0538,3.0,7,57.37,0.1186,75.37
U0274,SUP0543,4.0,10,173.02,0.1424,84.81
U0274,SUP0218,4.0,7,76.02,0.1305,75.35
U0274,SUP0961,4.0,5,149.93,0.1241,77.79
U0274,SUP0988,4.0,6,100.67,0.156,88.51
U0274,SUP0659,4.0,4,310.35,0.1374,79.61
U0274,SUP0521,5.0,18,80.4,0.0707,94.08
U0274,SUP0056,4.0,7,64.98,0.128,82.15
U0274,SUP1123,4.0,8,75.62,0.1565,80.7
U0274,SUP0371,4.0,7,84.22,0.0972,64.8
U0275,SUP0341,5.0,4,82.37,0.0,92.28
U0275,SUP0927,5.0,9,65.11,0.0794,92.94
U0275,SUP0297,5.0,3,226.63,0.001,100.0
U0275,SUP0494,5.0,3,47.71,0.0588,95.11
U0275,SUP0599,5.0,4,103.85,0.069,78.96
U0275,SUP0215,5.0,7,349.33,0.0837,100.0
U0275,SUP0965,5.0,10,48.35,0.0009,100.0
U0275,SUP0535,5.0,4,164.24,0.0424,100.0
U0275,SUP0969,5.0,18,75.64,0.0328,94.09
U0275,SUP0034,5.0,36,134.36,0.0494,85.16
U0276,SUP0884,4.0,5,38.21,0.1308,91.47
U0276,SUP0928,4.0,2,383.6,0.1398,86.88
U0276,SUP0462,4.0,3,77.36,0.1181,84.11
U0276,SUP0884,4.0,1,137.78,0.151,89.38
U0276,SUP0654,5.0,7,44.28,0.0242,89.53
U0276,SUP0287,3.0,9,69.89,0.1522,86.91
U0276,SUP0118,3.0,26,115.85,0.1525,75.44
U0276,SUP0182,4.0,2,157.12,0.1434,82.93
U0276,SUP0052,4.0,4,81.89,0.1264,63.71
U0276,SUP0725,5.0,4,254.33,0.0581,94.77
U0277,SUP0395,5.0,4,372.92,0.0323,92.0
U0277,SUP0952,3.0,3,106.74,0.1369,75.51
U0277,SUP1024,5.0,10,109.18,0.0183,100.0
U0277,SUP0591,5.0,2,281.89,0.0198,100.0
U0277,SUP0852,5.0,16,453.5,0.0028,98.13
U0277,SUP1095,4.0,7,222.51,0.1392,84.34
U0277,SUP0112,5.0,4,131.98,0.0034,97.1
U0277,SUP0707,4.0,9,156.28,0.126,85.68
U0277,SUP0892,5.0,14,73.08,0.0517,91.39
U0277,SUP0028,5.0,8,316.46,0.0395,93.88
U0278,SUP0223,5.0,7,80.32,0.0,95.23
U0278,SUP0584,2.0,10,95.17,0.1311,69.53
U0278,SUP0858,3.0,17,133.49,0.1383,74.85
U0278,SUP0051,5.0,3,714.69,0.0013,100.0
U0278,SUP0931,5.0,6,32.79,0.0499,95.26
U0278,SUP0412,3.0,4,74.12,0.1389,81.48
U0278,SUP0336,5.0,5,481.92,0.0312,100.0
U0278,SUP0904,5.0,8,115.86,0.04,100.0
U0278,SUP0372,5.0,14,149.47,0.0277,100.0
U0278,SUP0975,4.0,42,112.61,0.1473,75.6
U0279,SUP0677,5.0,10,64.81,0.0595,99.53
U0279,SUP0630,4.0,2,400.26,0.117,75.89
U0279,SUP1027,4.0,41,48.64,0.1286,80.77
U0279,SUP0815,5.0,33,131.31,0.0119,96.09
U0279,SUP0587,5.0,7,939.88,0.0624,95.28
U0279,SUP0081,5.0,6,470.3,0.0,100.0
U0279,SUP0438,5.0,3,126.45,0.0105,100.0
U0279,SUP0427,5.0,21,261.68,0.0232,100.0
U0279,SUP0568,4.0,5,66.3,0.1086,92.57
U0279,SUP0431,3.0,27,229.61,0.1416,85.75
U0280,SUP0153,5.0,9,52.64,0.021,100.0
U0280,SUP0932,5.0,3,92.44,0.0,100.0
U0280,SUP0183,5.0,9,361.77,0.0564,90.77
U0280,SUP0143,5.0,5,215.81,0.1475,69.22
U0280,SUP0165,5.0,76,167.56,0.0535,88.28
U0280,SUP1182,5.0,12,137.52,0.0,94.01
U0280,SUP0079,5.0,4,223.11,0.0708,87.42
U0280,SUP0834,4.0,9,277.63,0.1613,76.11
U0280,SUP0790,3.0,10,52.89,0.1398,67.26
U0280,SUP0951,4.0,3,349.37,0.1425,83.34
U0281,SUP0536,3.0,3,118.65,0.1243,81.98
U0281,SUP1022,4.0,4,59.82,0.1304,88.19
U0281,SUP0230,4.0,8,82.76,0.129,82.38
U0281,SUP1069,5.0,11,196.1,0.0522,88.77
U0281,SUP0123,5.0,12,112.55,0.057,94.99
U0281,SUP1133,5.0,5,195.48,0.0464,100.0
U0281,SUP0489,5.0,29,181.64,0.0048,97.53
U0281,SUP0586,5.0,3,331.82,0.0401,100.0
U0281,SUP0378,5.0,6,360.42,0.0533,95.47
U0281,SUP0041,3.0,15,109.76,0.1244,92.73
U0282,SUP0420,5.0,6,146.89,0.0737,100.0
U0282,SUP1059,5.0,11,200.48,0.0479,99.59
U0282,SUP0688,5.0,13,121.18,0.05,90.38
U0282,SUP0892,5.0,7,105.94,0.0692,94.06
U0282,SUP0624,4.0,9,72.05,0.133,82.74
U0282,SUP0141,5.0,8,127.01,0.016,100.0
U0282,SUP0026,5.0,35,200.84,0.0062,100.0
U0282,SUP1196,5.0,8,134.3,0.0691,90.78
U0282,SUP1164,5.0,10,241.93,0.0676,86.84
U0282,SUP1094,5.0,10,158.38,0.0688,91.51
U0283,SUP0695,4.0,11,88.74,0.1295,82.92
U0283,SUP0983,5.0,5,75.34,0.0616,99.75
U0283,SUP0491,5.0,3,248.59,0.0184,97.26
U0283,SUP0062,5.0,7,148.55,0.0,93.49
U0283,SUP1175,2.0,12,132.88,0.148,66.67
U0283,SUP0711,5.0,7,407.08,0.0558,100.0
U0283,SUP0370,5.0,11,38.99,0.0058,93.4
U0283,SUP0578,5.0,16,534.71,0.0504,95.42
U0283,SUP0921,5.0,19,510.77,0.0338,96.18
U0283,SUP0927,5.0,2,181.54,0.0327,98.46
U0284,SUP0830,4.0,8,54.63,0.1432,78.47
U0284,SUP0315,4.0,11,81.64,0.1369,84.68
U0284,SUP0573,4.0,9,63.31,0.0622,88.02
U0284,SUP0935,5.0,34,164.49,0.0572,90.54
U0284,SUP0894,5.0,12,161.86,0.012,98.07
U0284,SUP0915,5.0,2,143.96,0.0646,99.29
U0284,SUP0601,5.0,7,86.35,0.0581,92.0
U0284,SUP0057,4.0,11,123.68,0.1083,88.52
U0284,SUP0739,5.0,8,114.24,0.0,100.0
U0284,SUP0428,5.0,1,108.9,0.0138,95.93
U0285,SUP0230,3.0,8,67.34,0.1323,85.19
U0285,SUP0977,4.0,6,220.55,0.1358,76.42
U0285,SUP0741,5.0,9,102.31,0.0335,100.0
U0285,SUP0960,5.0,20,94.63,0.0697,82.49
U0285,SUP0123,5.0,12,140.02,0.059,100.0
U0285,SUP0606,5.0,11,114.38,0.054,89.69
U0285,SUP0589,5.0,21,222.48,0.0133,96.51
U0285,SUP0319,5.0,11,77.77,0.0,100.0
U0285,SUP0015,5.0,26,285.44,0.0208,100.0
U0285,SUP1154,5.0,21,137.07,0.0201,92.81
U0286,SUP0727,5.0,11,203.12,0.0,100.0
U0286,SUP0746,5.0,13,161.61,0.0664,92.35
U0286,SUP0289,5.0,21,215.13,0.0618,100.0
U0286,SUP0334,5.0,9,212.84,0.004,93.75
U0286,SUP0421,5.0,7,162.1,0.0146,100.0
U0286,SUP1111,5.0,2,145.7,0.0441,97.57
U0286,SUP0645,5.0,9,95.73,0.0185,100.0
U0286,SUP0005,4.0,18,164.23,0.1173,86.74
U0286,SUP0754,5.0,3,108.12,0.0405,100.0
U0286,SUP0469,4.0,8,207.12,0.1343,80.73
U0287,SUP0444,5.0,10,106.13,0.0514,85.32
U0287,SUP0546,2.0,3,93.05,0.137,73.01
U0287,SUP0464,3.0,25,208.8,0.1257,76.85
U0287,SUP0387,3.0,3,149.11,0.1187,68.56
U0287,SUP0192,5.0,3,139.76,0.0406,98.77
U0287,SUP0720,5.0,4,383.93,0.0587,85.13
U0287,SUP0619,4.0,32,98.12,0.1487,80.88
U0287,SUP0321,4.0,6,34.47,0.1558,80.71
U0287,SUP0048,5.0,8,84.12,0.0279,100.0
U0287,SUP1131,5.0,14,127.25,0.0582,96.59
U0288,SUP0510,3.0,10,59.0,0.1482,88.73
U0288,SUP1025,5.0,14,122.75,0.0185,92.65
U0288,SUP0860,5.0,13,114.17,0.0357,100.0
U0288,SUP0053,4.0,4,197.05,0.1569,85.82
U0288,SUP0529,5.0,28,233.32,0.0064,96.9
U0288,SUP0055,5.0,15,154.26,0.0189,100.0
U0288,SUP1024,5.0,10,220.05,0.0,84.78
U0288,SUP0453,5.0,14,63.05,0.0797,97.39
U0288,SUP0781,5.0,2,88.44,0.0361,96.73
U0288,SUP0217,3.0,1,234.65,0.1439,71.21
U0289,SUP0741,5.0,9,95.64,0.0076,100.0
U0289,SUP0715,5.0,11,44.96,0.0078,94.16
U0289,SUP0103,5.0,16,42.87,0.0088,98.31
U0289,SUP0838,5.0,15,189.55,0.048,88.3
U0289,SUP0530,5.0,4,131.55,0.0285,100.0
U0289,SUP1025,5.0,22,131.91,0.029,100.0
U0289,SUP0805,4.0,2,512.48,0.1342,88.7
U0289,SUP0939,5.0,11,351.09,0.046,94.16
U0289,SUP0891,3.0,15,181.73,0.1233,62.41
U0289,SUP0633,5.0,14,130.28,0.0894,91.72
U0290,SUP0241,4.0,12,109.22,0.1321,81.41
U0290,SUP1176,4.0,10,317.75,0.1376,94.27
U0290,SUP0717,4.0,2,110.54,0.1072,86.86
U0290,SUP1078,4.0,13,189.18,0.1328,76.59
U0290,SUP0540,4.0,8,109.7,0.167,85.05
U0290,SUP0262,5.0,25,56.39,0.055,90.38
U0290,SUP1052,5.0,11,108.73,0.0745,90.26
U0290,SUP1156,5.0,11,182.2,0.0699,90.7
