user_id,item_id,rating,demand_qty,orders_placed,stockouts,fill_rate,forecast_accuracy
U0227,SKUI0706,3.0,2,7,9,0.7378,0.8275
U0227,SKUI0323,4.0,5,13,5,0.8357,0.7661
U0227,SKUI0384,4.0,2,6,9,0.8377,0.7226
U0227,SKUI0398,2.0,2,4,25,0.7088,0.6241
U0227,SKUI0437,4.0,6,7,11,0.8387,0.7478
U0227,SKUI0876,4.0,1,4,8,0.8145,0.7198
U0227,SKUI0580,4.0,2,10,7,0.7602,0.8277
U0227,SKUI0883,3.0,1,5,11,0.714,0.7548
U0227,SKUI0481,4.0,1,6,8,0.7698,0.7932
U0228,SKUI1167,4.0,9,4,5,0.8155,0.7499
U0228,SKUI0438,4.0,2,3,7,0.8021,0.786
U0228,SKUI0162,3.0,2,2,4,0.7518,0.7648
U0228,SKUI0031,3.0,4,22,10,0.7641,0.7105
U0228,SKUI1097,3.0,1,2,12,0.7849,0.8191
U0228,SKUI0273,3.0,5,9,19,0.7694,0.6298
U0228,SKUI0608,4.0,4,12,16,0.7412,0.6374
U0228,SKUI0556,3.0,1,1,10,0.7651,0.6929
U0228,SKUI0003,2.0,2,16,27,0.7242,0.6812
U0228,SKUI0909,4.0,2,4,7,0.8603,0.8034
U0229,SKUI0051,4.0,1,4,13,0.7972,0.7757
U0229,SKUI0525,4.0,1,3,6,0.7579,0.7108
U0229,SKUI0877,1.0,1,3,37,0.6872,0.5403
U0229,SKUI0531,2.0,3,3,31,0.7347,0.661
U0229,SKUI0247,1.0,2,1,39,0.7042,0.5339
U0229,SKUI0349,3.0,1,3,8,0.7685,0.8535
U0229,SKUI0739,4.0,2,1,5,0.7723,0.7613
U0229,SKUI0387,4.0,1,4,9,0.7353,0.71
U0229,SKUI1015,4.0,1,3,14,0.7866,0.8249
U0229,SKUI0594,3.0,2,5,7,0.7763,0.7741
U0230,SKUI0235,4.0,2,9,6,0.7489,0.7447
U0230,SKUI1023,2.0,1,4,32,0.6862,0.553
U0230,SKUI1150,3.0,1,1,29,0.7732,0.6245
U0230,SKUI0110,2.0,7,12,28,0.7258,0.5319
U0230,SKUI0131,4.0,4,4,2,0.817,0.717
U0230,SKUI1197,3.0,2,3,10,0.7512,0.7059
U0230,SKUI0561,4.0,3,12,8,0.8001,0.8281
U0230,SKUI1087,2.0,4,9,38,0.6748,0.5758
U0230,SKUI0420,1.0,1,4,41,0.6636,0.5164
U0230,SKUI0117,4.0,5,7,9,0.7662,0.7841
U0231,SKUI0195,3.0,2,4,14,0.7805,0.714
U0231,SKUI0806,4.0,1,7,12,0.8201,0.8918
U0231,SKUI0074,3.0,3,8,22,0.8105,0.7303
U0231,SKUI0958,2.0,1,2,23,0.6829,0.5892
U0231,SKUI0950,2.0,1,5,30,0.6637,0.5586
U0231,SKUI0143,2.0,4,4,29,0.723,0.5923
U0231,SKUI0545,2.0,1,3,39,0.7421,0.5947
U0231,SKUI0090,4.0,1,8,4,0.8029,0.7419
U0231,SKUI1050,2.0,8,6,27,0.7176,0.5702
U0231,SKUI0531,4.0,8,5,20,0.8005,0.6956
U0232,SKUI0752,3.0,1,4,25,0.7586,0.731
U0232,SKUI0977,3.0,2,6,4,0.7891,0.6745
U0232,SKUI0859,4.0,2,2,9,0.8413,0.6856
U0232,SKUI0419,3.0,1,5,12,0.7972,0.7432
U0232,SKUI1184,2.0,1,3,22,0.6737,0.5802
U0232,SKUI0654,4.0,1,5,6,0.8241,0.7571
U0232,SKUI0882,4.0,1,1,8,0.8334,0.8981
U0232,SKUI0459,3.0,1,2,19,0.7634,0.8012
U0232,SKUI0439,3.0,2,4,9,0.7349,0.7139
U0232,SKUI0954,3.0,2,4,7,0.7683,0.6789
U0233,SKUI0907,1.0,1,1,37,0.6708,0.5688
U0233,SKUI0376,4.0,1,4,8,0.855,0.8151
U0233,SKUI1157,2.0,2,3,27,0.7386,0.5721
U0233,SKUI0832,4.0,3,5,11,0.8085,0.8242
U0233,SKUI0350,4.0,7,22,10,0.7957,0.8026
U0233,SKUI0117,3.0,3,10,17,0.7643,0.7602
U0233,SKUI0815,4.0,2,6,16,0.7616,0.775
U0233,SKUI0173,2.0,3,4,33,0.6886,0.5785
U0233,SKUI0094,2.0,2,2,31,0.7092,0.5353
U0233,SKUI0729,2.0,12,14,34,0.6657,0.5879
U0234,SKUI0701,4.0,2,6,13,0.7275,0.773
U0234,SKUI0612,4.0,3,7,8,0.793,0.7848
U0234,SKUI0121,2.0,2,4,35,0.68,0.5638
U0234,SKUI1147,4.0,2,9,6,0.7954,0.7546
U0234,SKUI0289,2.0,1,1,14,0.7075,0.7096
U0234,SKUI0104,3.0,1,2,12,0.826,0.6957
U0234,SKUI0341,4.0,3,1,6,0.7123,0.8382
U0234,SKUI0956,4.0,2,4,8,0.7543,0.8869
U0234,SKUI1148,1.0,2,1,32,0.6618,0.5638
U0234,SKUI0328,4.0,1,3,16,0.765,0.7309
U0235,SKUI0435,4.0,2,1,9,0.7739,0.8833
U0235,SKUI0626,4.0,3,15,4,0.7665,0.7745
U0235,SKUI0608,2.0,3,13,36,0.6848,0.6349
U0235,SKUI0756,4.0,2,11,6,0.776,0.7869
U0235,SKUI1190,2.0,2,4,37,0.7134,0.5824
U0235,SKUI1180,2.0,14,14,34,0.7379,0.5883
U0235,SKUI0026,2.0,2,3,27,0.7109,0.6055
U0235,SKUI0533,3.0,3,19,19,0.7863,0.787
U0235,SKUI0900,1.0,1,1,38,0.6903,0.5986
U0235,SKUI0348,2.0,3,4,21,0.7326,0.5434
U0236,SKUI1104,2.0,1,6,34,0.7269,0.5844
U0236,SKUI0189,5.0,4,9,2,0.8179,0.8279
U0236,SKUI0239,2.0,2,2,25,0.7233,0.6283
U0236,SKUI1092,3.0,1,1,8,0.7561,0.6355
U0236,SKUI0721,2.0,1,3,25,0.6539,0.5905
U0236,SKUI0463,2.0,1,2,32,0.7366,0.5997
U0236,SKUI0108,4.0,1,3,12,0.7944,0.8771
U0236,SKUI0454,4.0,2,1,7,0.8259,0.7308
U0236,SKUI0596,4.0,2,11,7,0.789,0.7418
U0236,SKUI0663,2.0,2,3,28,0.6666,0.637
U0237,SKUI0802,3.0,2,4,20,0.7163,0.6544
U0237,SKUI0968,2.0,22,17,27,0.6777,0.6543
U0237,SKUI1083,2.0,2,1,19,0.7,0.5785
U0237,SKUI0209,4.0,5,9,4,0.7541,0.7664
U0237,SKUI0301,3.0,1,2,12,0.7846,0.7146
U0237,SKUI1183,4.0,1,4,5,0.7724,0.6829
U0237,SKUI1026,3.0,1,7,14,0.7779,0.7211
U0237,SKUI0045,4.0,1,8,10,0.7415,0.7832
U0237,SKUI0472,4.0,2,10,9,0.8057,0.7729
U0237,SKUI0538,2.0,3,4,13,0.7509,0.6688
U0238,SKUI0690,3.0,2,3,10,0.675,0.7205
U0238,SKUI0778,4.0,2,1,8,0.8036,0.8308
U0238,SKUI0656,3.0,3,17,8,0.7269,0.739
U0238,SKUI0371,3.0,1,1,5,0.739,0.785
U0238,SKUI0028,4.0,1,1,3,0.8196,0.7509
U0238,SKUI0045,3.0,1,6,3,0.805,0.825
U0238,SKUI1016,3.0,2,5,6,0.7511,0.6998
U0238,SKUI0799,4.0,8,10,8,0.8012,0.7776
U0238,SKUI1079,5.0,1,3,6,0.8061,0.8557
U0238,SKUI0393,4.0,5,29,8,0.7998,0.9205
U0239,SKUI0042,4.0,1,4,10,0.7734,0.8198
U0239,SKUI0351,4.0,2,2,7,0.8106,0.8407
U0239,SKUI0199,2.0,1,4,26,0.6804,0.6054
U0239,SKUI0407,4.0,1,2,7,0.7236,0.9222
U0239,SKUI0491,4.0,2,3,8,0.7923,0.7817
U0239,SKUI1016,3.0,1,4,12,0.7555,0.6545
U0239,SKUI0836,2.0,3,4,29,0.6771,0.5788
U0239,SKUI0545,2.0,1,1,35,0.6939,0.6466
U0239,SKUI0755,5.0,1,1,4,0.7814,0.8652
U0239,SKUI0092,2.0,2,6,32,0.6643,0.5467
U0240,SKUI0380,3.0,2,2,12,0.7902,0.6611
U0240,SKUI0345,4.0,3,4,6,0.7701,0.7013
U0240,SKUI0755,5.0,2,3,2,0.8578,0.8059
U0240,SKUI0045,4.0,3,5,6,0.8561,0.8348
U0240,SKUI0907,2.0,1,3,39,0.6956,0.5988
U0240,SKUI0322,4.0,2,10,9,0.7917,0.8647
U0240,SKUI0982,4.0,2,3,9,0.748,0.84
U0240,SKUI0327,4.0,1,6,6,0.8123,0.7787
U0240,SKUI1149,3.0,4,7,10,0.756,0.7494
U0240,SKUI0246,3.0,1,3,13,0.7451,0.7648
U0241,SKUI0897,2.0,4,9,37,0.6781,0.5948
U0241,SKUI0774,2.0,2,3,25,0.7227,0.6032
U0241,SKUI0274,4.0,1,7,9,0.8292,0.7445
U0241,SKUI1019,4.0,1,5,9,0.8031,0.8647
U0241,SKUI0909,3.0,3,5,9,0.7798,0.7901
U0241,SKUI0300,3.0,1,2,9,0.7443,0.7923
U0241,SKUI0899,2.0,4,14,30,0.71,0.6361
U0241,SKUI0327,3.0,1,8,7,0.7535,0.8
U0241,SKUI0132,2.0,1,3,40,0.7142,0.6093
U0241,SKUI0062,2.0,6,5,34,0.6825,0.5461
U0242,SKUI0478,4.0,3,13,3,0.7898,0.7281
U0242,SKUI1109,1.0,2,3,20,0.6741,0.6026
U0242,SKUI1036,3.0,6,9,10,0.7654,0.6853
U0242,SKUI0105,2.0,5,7,32,0.6787,0.6135
U0242,SKUI1126,3.0,3,9,6,0.7429,0.6715
U0242,SKUI0545,2.0,4,2,39,0.7349,0.6359
U0242,SKUI0609,2.0,2,1,40,0.7444,0.6192
U0242,SKUI0984,2.0,3,3,23,0.7497,0.6262
U0242,SKUI0785,4.0,2,7,7,0.7349,0.7497
U0242,SKUI0941,2.0,1,3,33,0.7124,0.5668
U0243,SKUI0321,3.0,2,5,15,0.769,0.7668
U0243,SKUI0228,2.0,3,1,26,0.6477,0.6579
U0243,SKUI1047,3.0,5,11,21,0.7654,0.6244
U0243,SKUI1190,2.0,3,1,36,0.7049,0.6203
U0243,SKUI0995,4.0,2,7,16,0.7808,0.7115
U0243,SKUI0941,2.0,1,4,34,0.6989,0.5698
U0243,SKUI0398,2.0,1,2,28,0.7266,0.5861
U0243,SKUI0871,4.0,1,4,7,0.8066,0.8562
U0243,SKUI0346,2.0,1,1,33,0.708,0.6454
U0243,SKUI0719,5.0,1,1,4,0.8417,0.7324
U0244,SKUI0130,3.0,2,8,11,0.7937,0.7113
U0244,SKUI0690,3.0,4,3,13,0.806,0.6953
U0244,SKUI0956,4.0,2,10,6,0.7607,0.8465
U0244,SKUI1126,3.0,1,7,4,0.7851,0.7675
U0244,SKUI1168,4.0,5,4,6,0.7247,0.6984
U0244,SKUI0721,3.0,2,1,23,0.7515,0.62
U0244,SKUI0442,3.0,7,17,6,0.8037,0.8107
U0244,SKUI0897,2.0,4,6,34,0.7267,0.579
U0244,SKUI0299,3.0,3,6,25,0.7355,0.6619
U0244,SKUI0624,4.0,2,3,2,0.7969,0.7198
U0245,SKUI0361,4.0,2,13,5,0.8092,0.8018
U0245,SKUI0632,4.0,2,5,7,0.7695,0.8182
U0245,SKUI0173,2.0,3,8,37,0.6646,0.5844
U0245,SKUI0695,4.0,1,7,7,0.8073,0.7319
U0245,SKUI0618,4.0,3,8,13,0.7326,0.7825
U0245,SKUI1110,4.0,2,1,6,0.8465,0.8452
U0245,SKUI0432,3.0,6,7,35,0.725,0.5424
U0245,SKUI0449,3.0,2,4,9,0.7678,0.713
U0245,SKUI0061,1.0,3,3,40,0.7185,0.5725
U0245,SKUI0678,3.0,2,7,7,0.7659,0.7374
U0246,SKUI1069,4.0,5,23,3,0.8307,0.8657
U0246,SKUI0198,5.0,1,3,5,0.8417,0.7533
U0246,SKUI0374,4.0,1,7,9,0.8194,0.8389
U0246,SKUI0460,3.0,2,1,11,0.7356,0.6919
U0246,SKUI0576,4.0,2,1,8,0.7702,0.8132
U0246,SKUI0192,4.0,1,4,10,0.8365,0.7938
U0246,SKUI0529,3.0,1,2,14,0.7924,0.8099
U0246,SKUI1037,2.0,1,3,37,0.6593,0.5677
U0246,SKUI0654,4.0,1,3,7,0.8276,0.7292
U0246,SKUI0837,3.0,4,4,6,0.7175,0.7209
U0247,SKUI0470,2.0,1,6,8,0.7632,0.6928
U0247,SKUI1023,1.0,1,2,41,0.6991,0.6111
U0247,SKUI0801,4.0,1,1,10,0.8253,0.7722
U0247,SKUI0040,4.0,10,23,4,0.7932,0.7634
U0247,SKUI0407,3.0,1,3,11,0.7558,0.7607
U0247,SKUI1049,1.0,3,5,30,0.6923,0.5322
U0247,SKUI0238,4.0,5,5,9,0.7767,0.7828
U0247,SKUI0552,4.0,1,8,12,0.7942,0.8373
U0247,SKUI0136,2.0,12,7,33,0.6592,0.6202
U0247,SKUI1099,4.0,1,3,5,0.8048,0.8852
U0248,SKUI0187,3.0,1,5,16,0.7846,0.7999
U0248,SKUI0263,4.0,3,4,7,0.7735,0.7499
U0248,SKUI0022,2.0,1,2,36,0.7051,0.5193
U0248,SKUI0522,2.0,2,9,30,0.7222,0.5707
U0248,SKUI1123,1.0,1,4,39,0.6731,0.6189
U0248,SKUI0250,3.0,1,4,13,0.773,0.7584
U0248,SKUI0665,4.0,2,3,5,0.8551,0.8392
U0248,SKUI0135,4.0,2,6,5,0.7706,0.7147
U0248,SKUI0210,2.0,3,6,23,0.7002,0.5577
U0248,SKUI0829,1.0,2,2,35,0.7093,0.5455
U0249,SKUI0112,3.0,1,6,13,0.7844,0.7935
U0249,SKUI0403,4.0,1,8,4,0.7574,0.7996
U0249,SKUI0269,3.0,3,10,5,0.8092,0.7633
U0249,SKUI0954,3.0,4,12,10,0.7831,0.6628
U0249,SKUI0054,3.0,5,8,10,0.7286,0.7295
U0249,SKUI0337,1.0,2,3,35,0.6667,0.5373
U0249,SKUI0579,2.0,2,2,29,0.6928,0.6162
U0249,SKUI0562,4.0,2,3,9,0.7348,0.724
U0249,SKUI1098,2.0,1,8,35,0.6566,0.5969
U0249,SKUI0282,4.0,2,4,5,0.7459,0.7694
U0250,SKUI0937,4.0,2,4,10,0.8486,0.7259
U0250,SKUI0131,3.0,1,8,16,0.7795,0.7797
U0250,SKUI1093,4.0,3,6,7,0.8525,0.7939
U0250,SKUI0266,4.0,2,6,4,0.799,0.8067
U0250,SKUI0685,3.0,2,10,19,0.7599,0.7135
U0250,SKUI1014,2.0,1,3,29,0.7072,0.5937
U0250,SKUI0747,2.0,3,9,28,0.6768,0.631
U0250,SKUI1071,4.0,2,25,11,0.798,0.7999
U0250,SKUI0133,3.0,3,6,12,0.7762,0.7797
U0250,SKUI0660,2.0,1,2,13,0.7324,0.6867
U0251,SKUI0683,2.0,2,4,11,0.7019,0.6846
U0251,SKUI0003,2.0,5,10,18,0.7094,0.5247
U0251,SKUI0501,3.0,2,7,12,0.777,0.7465
U0251,SKUI0629,2.0,2,4,27,0.6859,0.6407
U0251,SKUI0622,1.0,3,6,34,0.7289,0.5599
U0251,SKUI1077,4.0,2,16,7,0.7657,0.8078
U0251,SKUI0619,4.0,3,12,4,0.7551,0.8508
U0251,SKUI0795,4.0,1,5,7,0.7386,0.8001
U0251,SKUI0417,1.0,2,4,32,0.679,0.4938
U0251,SKUI0413,2.0,1,3,35,0.7115,0.6236
U0252,SKUI0775,2.0,3,7,28,0.7234,0.6304
U0252,SKUI0152,3.0,4,14,8,0.7033,0.7382
U0252,SKUI0230,2.0,1,4,13,0.8055,0.7524
U0252,SKUI0312,2.0,2,2,4,0.7283,0.723
U0252,SKUI0323,3.0,4,18,14,0.7932,0.7334
U0252,SKUI0592,3.0,1,3,11,0.7666,0.6691
U0252,SKUI0323,3.0,3,7,5,0.7618,0.7313
U0252,SKUI0295,3.0,3,3,12,0.7638,0.7965
U0252,SKUI0057,3.0,3,1,9,0.7824,0.7055
U0252,SKUI1191,4.0,2,4,9,0.7898,0.8732
U0253,SKUI0620,2.0,2,8,30,0.6571,0.6493
U0253,SKUI0913,4.0,1,8,5,0.7959,0.7082
U0253,SKUI0285,4.0,3,4,7,0.7821,0.8145
U0253,SKUI0618,4.0,4,11,4,0.733,0.8428
U0253,SKUI0877,2.0,1,2,38,0.7208,0.6351
U0253,SKUI0350,3.0,5,20,13,0.7344,0.7514
U0253,SKUI0466,4.0,3,3,8,0.8393,0.76
U0253,SKUI0186,3.0,1,2,8,0.8176,0.6582
U0253,SKUI1137,4.0,1,5,10,0.7254,0.832
U0253,SKUI0875,4.0,2,7,8,0.7191,0.799
U0254,SKUI0246,4.0,1,4,9,0.8285,0.8553
U0254,SKUI0501,4.0,2,5,10,0.7282,0.7847
U0254,SKUI1193,4.0,3,3,6,0.7592,0.812
U0254,SKUI0265,3.0,1,1,9,0.7616,0.7181
U0254,SKUI0148,4.0,1,2,4,0.7645,0.7457
U0254,SKUI0853,2.0,1,4,17,0.7391,0.7166
U0254,SKUI1084,2.0,2,3,37,0.6986,0.5848
U0254,SKUI0350,4.0,7,19,7,0.8022,0.7965
U0254,SKUI0503,3.0,2,2,20,0.7968,0.6138
U0254,SKUI1054,2.0,3,4,32,0.6796,0.5723
U0255,SKUI0020,3.0,1,9,10,0.7871,0.7087
U0255,SKUI0183,4.0,2,8,14,0.8078,0.8453
U0255,SKUI0752,3.0,1,7,14,0.763,0.8111
U0255,SKUI0733,4.0,1,4,8,0.7774,0.8488
U0255,SKUI0978,4.0,2,7,5,0.7755,0.7443
U0255,SKUI1176,2.0,1,2,37,0.7319,0.5591
U0255,SKUI1043,2.0,1,5,36,0.7095,0.6038
U0255,SKUI1031,4.0,1,2,5,0.7887,0.7744
U0255,SKUI0153,3.0,1,2,5,0.7226,0.8473
U0255,SKUI1103,4.0,1,5,10,0.8287,0.7732
U0256,SKUI0450,2.0,1,4,7,0.7211,0.7455
U0256,SKUI0775,2.0,3,6,27,0.7055,0.6251
U0256,SKUI0144,4.0,3,12,9,0.759,0.7571
U0256,SKUI0969,2.0,1,1,38,0.7213,0.6199
U0256,SKUI1029,2.0,1,6,33,0.6843,0.6238
U0256,SKUI0261,2.0,3,5,27,0.6988,0.538
U0256,SKUI0015,4.0,3,2,5,0.8091,0.8267
U0256,SKUI0968,2.0,13,11,23,0.7121,0.6129
U0256,SKUI0903,2.0,1,2,25,0.7145,0.5946
U0256,SKUI0181,2.0,1,4,15,0.744,0.7509
U0257,SKUI0715,2.0,9,15,33,0.6968,0.5623
U0257,SKUI0997,1.0,2,3,32,0.6727,0.6059
U0257,SKUI0657,4.0,1,2,7,0.83,0.8223
U0257,SKUI1084,2.0,3,3,34,0.6928,0.6154
U0257,SKUI1047,3.0,7,8,32,0.7547,0.6302
U0257,SKUI1153,3.0,1,3,9,0.7536,0.8335
U0257,SKUI0034,2.0,1,8,33,0.713,0.5885
U0257,SKUI0339,4.0,2,2,11,0.8084,0.8021
U0257,SKUI0007,1.0,1,2,35,0.6786,0.5546
U0257,SKUI0614,3.0,1,4,10,0.8188,0.7228
U0258,SKUI0951,2.0,1,5,25,0.695,0.6104
U0258,SKUI0248,3.0,2,1,6,0.7475,0.7392
U0258,SKUI1150,3.0,1,3,20,0.8199,0.5811
U0258,SKUI1144,3.0,1,3,14,0.7248,0.7596
U0258,SKUI1180,2.0,8,12,22,0.6954,0.6246
U0258,SKUI1022,3.0,1,4,7,0.8082,0.7456
U0258,SKUI0223,4.0,1,2,12,0.7894,0.8219
U0258,SKUI0297,1.0,2,2,32,0.6828,0.5837
U0258,SKUI0849,3.0,1,7,12,0.7861,0.7537
U0258,SKUI1193,4.0,1,7,5,0.7752,0.8198
U0259,SKUI1023,1.0,2,1,40,0.6639,0.5234
U0259,SKUI0802,1.0,3,4,40,0.678,0.5071
U0259,SKUI0710,2.0,1,3,28,0.6773,0.5437
U0259,SKUI0257,2.0,3,3,26,0.657,0.5671
U0259,SKUI0977,3.0,6,5,6,0.706,0.6942
U0259,SKUI0754,2.0,6,9,33,0.718,0.5922
U0259,SKUI0698,4.0,2,1,7,0.8128,0.7822
U0259,SKUI0542,4.0,3,6,3,0.7587,0.6887
U0259,SKUI0418,4.0,1,4,6,0.7607,0.8303
U0259,SKUI0460,4.0,1,3,4,0.8112,0.7335
U0260,SKUI0913,4.0,1,3,8,0.767,0.7088
U0260,SKUI0287,4.0,2,7,8,0.8459,0.7726
U0260,SKUI1069,4.0,5,23,5,0.8219,0.8834
U0260,SKUI1119,2.0,1,6,12,0.7425,0.7981
U0260,SKUI0606,4.0,4,2,1,0.7558,0.7727
U0260,SKUI0556,3.0,1,1,5,0.7596,0.6833
U0260,SKUI0495,4.0,1,1,9,0.7454,0.7269
U0260,SKUI0195,4.0,3,5,6,0.8736,0.7702
U0260,SKUI0947,4.0,2,2,9,0.7748,0.7127
U0260,SKUI0192,4.0,1,2,9,0.7909,0.8336
U0261,SKUI0363,3.0,1,3,8,0.7712,0.7203
U0261,SKUI0355,3.0,2,7,10,0.814,0.773
U0261,SKUI1099,3.0,1,1,3,0.7686,0.7889
U0261,SKUI0634,5.0,1,3,7,0.8025,0.7983
U0261,SKUI0835,2.0,3,20,36,0.6893,0.5244
U0261,SKUI0973,5.0,1,1,10,0.8573,0.82
U0261,SKUI0504,2.0,2,2,12,0.7482,0.7272
U0261,SKUI0354,4.0,2,4,9,0.866,0.838
U0261,SKUI0126,4.0,2,6,15,0.7409,0.7025
U0261,SKUI0342,2.0,3,5,23,0.6783,0.6481
U0262,SKUI1014,2.0,2,1,36,0.6858,0.6143
U0262,SKUI0224,2.0,1,4,25,0.7601,0.4827
U0262,SKUI0474,3.0,3,2,9,0.7659,0.6479
U0262,SKUI0967,4.0,2,7,9,0.7993,0.8579
U0262,SKUI0356,4.0,2,3,11,0.8192,0.7973
U0262,SKUI0926,3.0,4,4,8,0.7598,0.7073
U0262,SKUI0738,2.0,2,6,26,0.6716,0.676
U0262,SKUI1044,3.0,1,5,6,0.787,0.7707
U0262,SKUI0972,4.0,2,4,5,0.801,0.7966
U0262,SKUI0767,5.0,1,1,4,0.7858,0.855
U0263,SKUI0574,2.0,4,3,28,0.7269,0.5753
U0263,SKUI0180,4.0,4,6,3,0.7285,0.7374
U0263,SKUI1027,2.0,5,9,30,0.6693,0.596
U0263,SKUI0534,3.0,3,15,9,0.7443,0.6983
U0263,SKUI0939,2.0,2,4,10,0.7409,0.6801
U0263,SKUI1110,4.0,2,2,16,0.7823,0.8755
U0263,SKUI1025,3.0,5,11,16,0.793,0.7664
U0263,SKUI1044,3.0,2,7,9,0.7544,0.8042
U0263,SKUI0434,2.0,1,4,12,0.7598,0.7051
U0263,SKUI0111,2.0,3,5,15,0.7625,0.6649
U0264,SKUI0888,3.0,4,1,4,0.7856,0.7427
U0264,SKUI1060,4.0,2,3,8,0.7569,0.7659
U0264,SKUI0424,3.0,3,5,13,0.759,0.6868
U0264,SKUI1047,1.0,3,8,40,0.7215,0.5895
U0264,SKUI0147,2.0,2,3,28,0.7085,0.5765
U0264,SKUI0050,3.0,9,19,26,0.6586,0.6088
U0264,SKUI0095,3.0,1,3,32,0.7317,0.5529
U0264,SKUI0730,2.0,1,5,28,0.6856,0.526
U0264,SKUI0575,3.0,2,4,9,0.7617,0.761
U0264,SKUI0596,4.0,1,4,8,0.7532,0.7726
U0265,SKUI1050,2.0,3,9,33,0.633,0.5629
U0265,SKUI0658,2.0,8,8,24,0.6921,0.5678
U0265,SKUI0373,4.0,3,5,12,0.7984,0.7819
U0265,SKUI0366,2.0,1,1,25,0.7289,0.5999
U0265,SKUI1072,3.0,1,4,6,0.7657,0.765
U0265,SKUI0125,4.0,4,9,6,0.8773,0.6863
U0265,SKUI0153,4.0,2,5,9,0.8477,0.8651
U0265,SKUI0323,3.0,10,13,15,0.722,0.7828
U0265,SKUI0346,1.0,3,1,37,0.6411,0.6327
U0265,SKUI0743,3.0,1,5,11,0.7724,0.7996
U0266,SKUI1000,3.0,1,3,7,0.7283,0.7105
U0266,SKUI0395,4.0,1,2,11,0.8321,0.7681
U0266,SKUI0340,2.0,2,4,32,0.7188,0.5768
U0266,SKUI0103,3.0,1,2,12,0.7756,0.7159
U0266,SKUI0323,4.0,6,5,6,0.7841,0.8122
U0266,SKUI0779,1.0,1,4,43,0.7127,0.5238
U0266,SKUI0615,2.0,1,7,29,0.693,0.6083
U0266,SKUI0525,4.0,1,6,8,0.8064,0.8293
U0266,SKUI0080,2.0,1,2,23,0.7824,0.5851
U0266,SKUI0529,3.0,1,1,9,0.7127,0.8058
U0267,SKUI1047,2.0,9,6,33,0.7193,0.6487
U0267,SKUI0984,2.0,3,3,29,0.7045,0.6471
U0267,SKUI0977,4.0,12,11,8,0.7628,0.7358
U0267,SKUI0183,4.0,2,9,7,0.7654,0.7951
U0267,SKUI0714,2.0,1,5,26,0.6645,0.607
U0267,SKUI0139,4.0,1,1,4,0.7873,0.7932
U0267,SKUI0253,3.0,1,2,11,0.7324,0.6968
U0267,SKUI0304,4.0,5,18,14,0.7194,0.7646
U0267,SKUI0245,2.0,3,8,27,0.7509,0.5898
U0267,SKUI0377,3.0,3,2,16,0.7353,0.7282
U0268,SKUI0337,2.0,1,1,28,0.7224,0.5187
U0268,SKUI1081,2.0,2,17,27,0.7225,0.6618
U0268,SKUI0767,5.0,2,3,8,0.8044,0.8989
U0268,SKUI1106,4.0,5,11,4,0.8526,0.711
U0268,SKUI0582,3.0,3,3,8,0.7079,0.8107
U0268,SKUI0078,3.0,4,5,9,0.7838,0.7419
U0268,SKUI0493,3.0,1,6,21,0.8058,0.8418
U0268,SKUI0592,3.0,1,4,7,0.7709,0.7127
U0268,SKUI0811,3.0,2,5,6,0.7889,0.7105
U0268,SKUI0048,4.0,2,8,4,0.7525,0.7512
U0269,SKUI0592,4.0,2,2,14,0.821,0.7438
U0269,SKUI0561,4.0,1,15,8,0.7725,0.8443
U0269,SKUI1076,3.0,1,4,7,0.7422,0.7583
U0269,SKUI0532,2.0,2,2,25,0.7055,0.5587
U0269,SKUI0171,2.0,1,1,25,0.7277,0.5711
U0269,SKUI0036,3.0,1,6,16,0.7825,0.6373
U0269,SKUI0649,4.0,5,6,3,0.8207,0.7637
U0269,SKUI1126,3.0,5,11,9,0.7538,0.7063
U0269,SKUI0452,4.0,2,4,8,0.7946,0.806
U0269,SKUI0789,4.0,3,10,8,0.7684,0.8101
U0270,SKUI0087,4.0,2,2,7,0.7828,0.6893
U0270,SKUI0030,2.0,2,6,40,0.7622,0.6158
U0270,SKUI0803,2.0,12,13,26,0.6162,0.5686
U0270,SKUI0727,2.0,2,2,19,0.7677,0.685
U0270,SKUI0642,2.0,4,5,31,0.7115,0.553
U0270,SKUI0135,4.0,1,7,9,0.7897,0.8576
U0270,SKUI0948,4.0,5,3,6,0.7873,0.7925
U0270,SKUI0199,2.0,4,4,25,0.6972,0.5936
U0270,SKUI1087,2.0,4,10,23,0.7403,0.6322
U0270,SKUI0746,3.0,1,3,8,0.7748,0.8338
U0271,SKUI0124,2.0,1,4,40,0.7142,0.5401
U0271,SKUI0024,5.0,1,1,13,0.8291,0.821
U0271,SKUI1048,4.0,1,6,5,0.7562,0.7495
U0271,SKUI1110,5.0,1,2,6,0.7856,0.8005
U0271,SKUI0079,4.0,1,13,12,0.8174,0.8903
U0271,SKUI0670,3.0,1,10,12,0.7829,0.7371
U0271,SKUI0847,3.0,1,4,7,0.7584,0.754
U0271,SKUI0075,3.0,3,3,12,0.8155,0.7321
U0271,SKUI0822,4.0,4,10,12,0.8035,0.8817
U0271,SKUI0952,3.0,3,7,7,0.7473,0.6924
U0272,SKUI0653,5.0,1,2,7,0.8615,0.8677
U0272,SKUI0705,4.0,1,6,12,0.7919,0.8399
U0272,SKUI1035,4.0,1,14,10,0.7936,0.799
U0272,SKUI0916,4.0,5,11,5,0.7717,0.7851
